@relation 'arff_tomcat-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R8,21-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-11'

@attribute 0.375rfc... numeric
@attribute -0.491ic... numeric
@attribute 0.432avg_cc... numeric
@attribute 0.478lcom3... numeric
@attribute -0.413ca... numeric
@attribute -0.688noc... numeric
@attribute 0.546amc... numeric
@attribute -0.532amc... numeric
@attribute 0.774moa... numeric
@attribute -0.788cam... numeric
@attribute class {buggy,clean}

@data
-0.640282,-0.498065,0.421015,0.072019,-0.460662,0.597873,-0.770382,-0.08719,-0.381139,0.631679,clean
-2.472486,1.31677,-0.591831,1.425406,-0.081908,-0.204898,-0.044191,0.095337,0.429277,-1.089038,clean
-2.100758,-2.326249,-1.479261,1.051601,-1.224362,0.559882,-0.651618,-0.05559,0.049191,0.624081,clean
-2.897584,-0.43125,-1.549524,1.132498,-0.488799,0.811511,-0.685393,-0.66278,0.040449,-0.638522,clean
0.336676,0.620318,1.360772,-0.609453,1.163389,-0.48008,-0.092009,0.359664,-0.731101,-0.179977,clean
7.027333,1.466454,-2.508051,0.838066,1.953706,0.553523,-0.46139,-0.869853,-0.650849,0.249482,clean
-1.462349,0.384191,-0.673146,0.943918,-0.742153,0.196683,-0.574966,0.300578,-0.267707,0.53601,clean
-2.355668,1.210293,-0.431528,1.665115,-0.421053,0.162574,1.245557,-1.181889,0.37477,-0.562007,clean
-0.364059,1.831556,-1.428344,0.246375,-0.57486,-0.199563,0.364497,1.157717,-0.305275,0.996867,clean
-2.291641,-1.230355,-1.448255,0.845895,-1.018758,1.075693,-1.285636,-0.474535,-0.495303,0.607417,clean
-0.516542,0.645262,0.571705,-1.048508,1.366552,-0.105445,0.288792,0.0487,0.109434,-0.111234,clean
-0.192504,-1.715653,0.189207,-0.107768,-0.129066,0.033436,-0.335605,0.419111,0.102529,0.632662,clean
1.100384,-2.816563,-0.868426,0.77964,-0.551117,-1.317335,0.406396,0.980233,0.310963,0.704586,clean
-2.110452,-0.257157,-1.115765,0.951498,-0.672778,0.606064,-0.622216,-0.301127,-0.1512,0.342879,clean
0.64994,-2.057808,0.025502,-0.572529,0.677023,0.015812,-0.566653,0.253452,-0.25457,0.723779,clean
-2.609761,1.327681,-1.153526,1.17325,0.023951,-0.021305,0.302793,-0.121036,0.575948,-0.94157,clean
-2.691405,-1.355492,-1.69528,0.919562,-0.648394,1.064248,-1.333185,-0.695857,-0.351519,0.43847,clean
1.196841,0.710689,0.108619,-0.484937,2.064565,-0.228973,-0.282891,-0.165606,0.055737,0.622697,clean
-2.319413,-0.280491,-1.010362,0.909578,-0.652381,0.129086,-0.78861,-0.63113,-0.084777,0.340753,clean
-1.609509,0.920346,-0.064462,0.098049,0.675622,-0.231192,0.248424,-0.052805,0.203422,-0.224233,clean
1.543406,0.952104,0.750695,-0.975639,0.17473,0.661948,0.623169,-0.236435,0.626618,0.421678,clean
-1.912616,0.389084,-1.07579,0.597628,-0.612987,-1.005806,-1.043605,-0.643481,0.069487,0.326319,clean
-2.473015,1.316828,-0.592007,1.425058,-0.081784,-0.204974,-0.044194,0.095591,0.429217,-1.088951,clean
0.305984,0.853265,1.498876,-0.741732,0.150104,-0.275016,0.489959,0.485272,-0.68433,0.350319,clean
-0.015469,-0.48475,0.217774,-1.141208,-0.083242,0.20494,-0.876645,-0.877286,0.052521,-0.164283,clean
-1.388914,1.343809,-0.625905,1.112048,0.418569,-0.599895,-0.181639,0.461773,0.135786,0.700173,clean
0.607381,0.975384,0.076257,-1.463939,0.871836,0.453689,0.428093,0.127307,0.691947,0.395165,clean
-0.53746,-1.37593,0.151658,-0.978571,0.724847,-0.110362,0.30071,0.356673,0.369359,0.063866,clean
8.557701,3.098714,-7.809609,-0.059495,0.30711,0.518036,1.815309,1.017105,-4.546292,0.09397,clean
-0.101642,-0.794684,0.466952,-0.266049,-0.015692,1.082542,-0.352434,-0.985126,-0.482158,-1.014933,clean
-2.161917,1.316954,-0.478772,1.241332,0.066696,-0.383461,-0.091643,0.298128,0.357659,-0.302863,clean
-0.608129,-3.464818,-0.313407,-0.8779,0.043775,0.684689,-0.814047,-0.229229,-0.707682,0.889289,clean
-0.596188,0.487064,0.869393,-0.98083,1.028081,0.071028,1.070789,-0.553918,-0.227855,-0.283558,clean
0.415596,-1.757938,0.781247,0.301706,-0.078349,-0.198037,1.497548,-0.728668,-0.068134,0.656028,clean
7.403273,1.283722,-3.275712,1.27444,3.542459,-0.000305,-0.957871,-1.990391,-0.146635,0.397304,clean
-0.504625,0.574029,1.309454,-0.627239,0.59809,-0.000322,0.846467,-0.405986,-0.388695,-0.565844,clean
-0.34677,-0.649116,0.496141,-1.028772,0.82477,0.436803,-0.67798,-0.131527,-0.44138,0.326351,clean
-2.379801,-1.243815,-1.47044,0.840855,-0.901357,1.013035,-1.404961,-0.401139,-0.477377,0.577229,clean
-1.562345,1.383714,-0.628099,0.967672,0.19524,-0.506666,-0.063871,0.531266,0.191782,0.59001,clean
-0.510031,0.722154,0.202822,-0.939434,1.197753,-0.622703,0.126597,-0.101612,-0.272183,-0.23533,clean
-2.100758,-2.326249,-1.479261,1.051601,-1.224362,0.559882,-0.651618,-0.05559,0.049191,0.624081,clean
-0.647941,1.12911,0.416537,0.537726,-0.0623,-0.163276,0.108302,0.270818,-0.293772,-0.716438,clean
4.86194,0.74359,1.330021,1.477517,0.69156,-0.481734,-0.937539,-0.20481,-1.414659,0.368467,clean
-1.280163,0.551852,0.529117,-0.952218,1.248291,-0.062897,0.468787,-0.09389,-0.072553,-0.97888,clean
-0.881501,0.505986,0.816782,-1.141188,1.348306,-0.18447,0.45326,0.025629,-0.193715,-0.418479,clean
-0.990778,0.637617,0.368147,-1.020166,1.087935,-0.458959,0.25958,-0.262979,-0.140483,-0.894102,clean
1.927219,0.903218,1.101459,-0.416904,0.621214,0.904322,0.408936,-1.141308,1.650002,0.691131,clean
6.983509,1.353448,1.026209,0.824874,-0.785467,2.064898,-0.132749,-1.681296,2.250762,0.519303,clean
-2.236172,1.488579,-0.873936,1.116904,-0.516641,0.000238,0.183744,0.310288,0.332788,-1.149287,clean
3.644406,1.214818,0.052252,-0.435496,0.711427,0.651447,-0.440637,-0.077037,0.768377,0.723696,clean
1.759092,0.798275,8.878719,6.648614,-7.305458,1.502486,9.074294,-9.017093,-2.768019,2.868603,clean
-1.347152,1.788613,-1.344188,0.472296,-0.995951,0.136852,0.48562,0.84783,0.01137,-0.428325,clean
-1.224187,1.038055,0.067891,-0.215355,0.76017,0.016173,0.185029,0.151968,0.801219,0.040685,clean
-1.379339,0.656142,0.363412,-0.618036,1.094962,-0.139134,0.453181,-0.130035,0.024694,-0.553728,clean
-0.078393,0.970689,-0.163902,-1.835451,0.265678,-1.769686,-0.264981,-1.004015,0.201937,-0.150644,clean
0.152009,1.272189,1.587595,1.008994,-0.726956,-0.563067,-0.254957,0.870089,-0.646442,0.177952,clean
-2.278603,1.456473,-0.82146,1.174402,-0.436426,-0.03676,0.141103,0.269792,0.352035,-1.138011,clean
-2.409544,-1.242348,-1.971142,0.226314,-1.233701,-0.392608,-1.837585,-1.599461,-0.230914,0.629886,clean
-2.016428,1.354141,-0.45252,1.225323,-0.122777,-0.310686,-0.019998,0.29738,0.319747,-0.318554,clean
-1.207209,-0.579094,-1.019006,0.943028,-0.91705,0.693444,-0.779277,-0.322062,-0.545502,1.301794,clean
-1.202173,1.614902,-0.88128,0.51282,-0.41503,-0.276895,0.207689,0.908615,0.055951,0.666595,clean
-0.780323,0.372623,-1.310816,0.560743,-0.421865,-1.527078,-1.324018,-0.886405,-0.216156,1.139095,clean
-0.171011,-3.31126,-0.501835,-0.201237,-0.286469,-0.112923,0.572703,0.451341,0.304988,0.393353,clean
-1.367413,-1.15064,0.194866,-1.124457,0.834698,0.605673,-0.576702,-0.442974,-0.67176,-0.073409,clean
0.454532,-0.44877,0.892796,-0.713924,0.277286,0.510006,-0.653686,-0.144905,-0.595941,0.188498,clean
0.432008,-0.641124,-0.257799,-0.814091,1.115241,0.816518,-0.445666,-0.842211,-0.082832,0.436949,clean
-2.992174,-2.249017,-2.050952,1.058861,-1.291339,1.763055,-1.693983,-1.223197,-0.647258,-0.013121,clean
-0.902668,0.622932,0.787488,-1.085617,1.043006,-0.16237,0.355677,0.235233,-0.222286,-0.581818,clean
-1.91873,-1.312685,-1.244266,1.06115,-0.922751,0.109282,-0.010033,0.233563,0.385274,0.31829,clean
-0.470696,0.760581,1.480331,-0.158585,0.153315,0.092984,0.607167,-0.395311,-0.019933,-0.586522,clean
-0.269121,1.954443,-1.561682,-0.037702,-0.933354,-0.060118,0.546644,1.360447,-0.345376,1.022135,clean
12.837014,2.169193,-6.624193,-0.071145,-0.070598,2.290768,0.686828,-0.53472,-2.626922,-0.166061,clean
0.545896,1.419791,-1.25015,0.186338,0.791768,-0.44237,0.169786,0.685742,-0.737226,0.901603,clean
-1.294595,-0.599304,-0.977871,1.044641,-0.760067,0.611643,-0.877904,-0.346911,-0.524226,1.22186,clean
-0.031025,-0.112204,0.056037,-1.565677,0.847734,-1.488408,-0.728799,-1.072225,-0.520223,0.577247,clean
-1.435253,0.614504,0.331074,-0.658628,1.042158,0.076256,0.45864,-0.235882,-0.032225,-1.574714,clean
-1.104916,-3.588694,-0.280328,-0.583901,0.186188,-0.191797,0.368906,0.385994,0.416103,-0.227589,clean
-0.133305,0.59349,0.676197,-1.13931,0.976212,-0.461607,0.55797,-0.374055,-0.224433,0.129302,clean
1.122712,0.719381,2.274192,-0.136302,0.030084,-0.121584,-0.046919,0.111044,-0.334289,-0.02356,clean
-0.035283,-2.203046,0.599362,-0.450114,0.365403,-0.923319,0.746255,1.011833,0.260259,0.086664,clean
-1.157073,-3.699664,-0.183878,-1.311053,0.204742,0.952586,-0.679608,-0.421958,-0.672098,-0.302351,clean
3.585547,1.869669,0.215503,-1.868659,-2.050032,1.112156,-0.084511,0.135458,1.631957,-0.23868,buggy
-0.259682,1.014247,0.075075,-1.101414,0.448753,-0.067375,0.27454,-0.079119,0.59146,-0.06973,buggy
-2.695152,1.263528,-1.04875,1.287897,0.184506,-0.095377,0.217509,-0.201773,0.61438,-0.918931,buggy
-2.350888,1.326763,-1.076816,0.966583,-0.15486,0.131913,0.602707,-0.223907,0.458883,-0.980922,buggy
7.30183,1.076186,-2.933409,1.550305,3.886996,-0.198442,-0.956358,-1.396923,-1.136525,1.050737,buggy
-2.687746,1.262707,-1.046285,1.292769,0.182766,-0.09431,0.217554,-0.205341,0.615225,-0.920159,buggy
5.676058,1.186488,0.362454,0.563992,0.600236,0.399558,-1.083985,-0.091329,-0.213356,0.218023,buggy
0.740154,-2.016573,1.411679,-0.041231,-1.407736,1.110401,1.655197,-1.570979,-0.116767,-0.294864,buggy
-0.451862,-2.792516,-0.434473,-0.386131,-0.320656,0.081688,0.358072,0.269705,0.060131,0.382266,buggy
2.570452,1.059667,1.003834,-0.660786,0.326027,0.68234,-0.248783,-0.101314,1.118282,0.622627,buggy
-0.180651,-0.768143,0.38886,-0.676527,-0.162263,1.007095,-0.147217,-0.748069,-0.335751,0.387508,buggy
2.14509,1.065049,1.355762,-0.541583,0.187694,0.669333,-0.562638,0.079852,1.033018,-0.326096,buggy
2.244927,-1.199571,0.773789,-0.308001,-0.380054,0.218484,-0.139355,0.445246,0.182281,0.531161,buggy
-0.466671,0.92922,1.784902,0.285051,-0.172357,-0.4207,-0.145761,0.492912,-0.510881,-0.592062,buggy
2.071941,-1.831201,0.278898,-0.046261,0.913235,-0.302513,-0.972254,0.349898,-0.529234,1.11222,buggy
8.377482,1.451593,3.273198,1.517366,-1.996157,1.31399,-2.789021,0.377425,1.254645,-0.764073,buggy
0.239711,0.739856,0.369927,-0.647666,1.538481,-0.31641,0.017069,0.095857,-0.122441,0.471356,buggy
1.367422,-2.81325,0.321171,0.026163,-0.78921,0.34017,0.544619,-0.154977,-0.100548,0.208414,buggy
0.185905,-1.405062,0.293571,-0.993766,-0.683883,-2.347869,-0.482385,-1.472569,0.223722,0.194867,buggy
1.634924,0.952469,2.447366,-0.160456,-0.235379,0.088333,-0.757624,0.55508,0.237637,-0.44017,buggy
0.418954,0.855231,0.83884,-0.996481,0.710882,0.576964,0.570869,-0.488814,1.146088,0.355251,buggy
2.567692,1.178913,0.948119,0.488835,-0.042106,-0.861744,-0.624318,0.439787,-1.169525,0.55153,buggy
-0.08371,0.694647,0.892044,-0.789665,1.177454,-0.210623,0.138437,0.1194,-0.063789,0.112181,buggy
4.211029,1.499569,-0.276986,-0.915706,-0.181293,0.48158,0.095302,0.742746,-0.980077,0.397653,buggy
0.251381,0.696716,0.890896,-1.213343,0.497583,0.125615,0.811882,0.103245,-0.37445,-0.050588,buggy
2.156611,-0.881046,-0.599127,-0.671325,0.015729,0.495911,0.42868,0.368146,1.597378,0.825571,buggy
-0.466483,0.670749,0.527866,-1.169761,1.232514,0.002849,0.399081,0.053836,0.101861,-0.218487,buggy
1.287421,0.804581,-1.655268,-3.328248,-1.850772,1.986756,0.980775,1.178689,-0.278465,0.226262,buggy
5.927076,1.204952,3.352535,0.722583,-1.912321,1.190629,-0.758246,-0.138878,0.97008,-0.032901,buggy
15.503024,3.357852,-5.53168,-0.044148,-0.813665,3.846866,-0.741558,-0.73361,1.562408,-0.770555,buggy
1.914469,-2.506029,1.046369,0.356171,-0.62282,-0.740469,-0.079556,1.323045,0.26638,-0.463177,buggy
-2.709071,-1.312154,-1.806274,0.912347,-0.810675,1.182076,-1.251201,-0.724891,-0.355848,0.16897,buggy
4.16464,0.730699,1.752704,0.543724,-0.821109,1.704575,-2.04168,-0.445481,2.622678,0.580719,buggy
-1.05589,1.370838,-0.229377,1.063149,-0.559162,-0.106185,0.81487,-0.128946,0.218282,1.026277,buggy
2.497191,1.301658,0.658852,-0.844223,-0.197168,0.628546,-0.325735,0.541445,0.508286,0.050137,buggy
6.240055,-0.745405,-1.204157,-0.456955,-0.221458,2.198676,-0.990578,-0.606629,3.032367,0.752335,buggy
1.992256,0.901484,0.04789,-0.181946,1.435295,0.122758,-0.032347,-0.455561,0.334711,0.776541,buggy
4.365419,0.987218,4.850638,1.300431,-1.934813,0.005075,-2.864095,1.210806,-0.234454,-1.557536,buggy
3.36556,1.087605,0.296635,1.274284,0.845544,-0.231237,-0.758077,-0.092474,-0.205278,0.970875,buggy
3.357687,-0.768916,-0.208414,-1.252092,-1.200455,-1.086085,-0.87713,-0.853274,1.101191,0.5106,buggy
2.311786,1.535562,-1.073861,-2.765453,-0.761065,1.066336,1.676108,1.014683,-0.816486,0.0072,buggy
6.987005,0.974975,-1.251816,1.624126,2.290383,0.416704,-0.899375,-1.514634,-0.033949,0.366,buggy
9.232591,2.641288,-2.080227,-1.345314,-1.725675,2.729246,-0.500131,0.69165,1.425757,0.008557,buggy
1.150516,-3.771705,-0.415593,-0.053676,-0.817639,-0.956966,1.15334,1.038568,2.169615,-1.37318,buggy
3.779196,1.04639,1.050229,0.09555,0.139524,0.389786,-0.583178,0.102963,0.073667,0.201283,buggy
-0.649521,0.798027,0.172083,-1.21324,0.900151,-0.041467,0.606579,0.282389,-0.293577,-0.309018,buggy
1.914231,1.159551,0.929456,-0.417949,0.498158,0.410022,-0.686684,0.230348,0.964311,0.108306,buggy
-0.484728,-0.876414,0.328487,-0.542404,-0.075644,1.176444,0.311024,-1.358221,-0.29436,0.059998,buggy
-0.145457,-2.851787,-0.523742,-0.323358,-0.219973,-0.412793,0.669758,0.88221,0.383785,0.680809,buggy
0.971706,-3.295841,0.307045,-0.604216,-0.071468,0.410674,0.49529,-0.175886,1.642616,0.894117,buggy
1.846393,1.132229,1.827512,-0.286045,-0.799474,-0.184195,0.198842,0.889444,-1.192638,0.063773,buggy
2.146132,-3.761646,-0.264893,0.791454,0.14357,-1.386192,1.121121,1.276388,1.088946,-0.947706,buggy
1.630372,1.624215,1.226006,-0.583872,-1.548007,-1.161431,-1.331928,0.16598,0.722895,-0.233492,buggy
-0.189504,1.546285,2.536037,2.157732,-1.747741,-0.894755,-1.067738,1.395691,-0.766177,-0.284386,buggy
-0.727342,-0.10891,0.718689,-0.902453,0.883529,0.069504,-0.067273,-0.064778,-0.519462,0.043233,buggy
1.314496,-1.77574,3.238034,1.208704,-2.335694,1.685937,5.186777,-5.124477,0.222836,1.613695,buggy
29.366676,-4.852181,-13.866958,11.694455,6.81035,-2.969467,3.137032,-3.997175,-2.34723,-6.47009,buggy
-0.225716,-0.605053,0.05808,-0.952733,0.248343,1.029344,-0.246752,-0.638475,0.115607,0.411435,buggy
5.392425,-3.594592,1.635387,1.77561,-1.347494,-0.782641,0.238398,-0.138826,1.480351,0.122031,buggy
6.702197,-6.845645,3.262217,3.418163,-3.674408,-1.372234,1.044361,1.102192,1.398361,-0.500864,buggy
1.342034,-3.789199,0.254778,0.652823,-0.690297,-0.471957,1.681887,-0.114065,0.550417,1.162741,buggy
0.791475,0.099378,1.020219,-0.068108,-0.502898,-0.727567,-1.314763,-0.046421,-0.678647,0.430569,buggy
5.547275,4.243521,-5.81133,-9.88817,-9.615432,-7.771696,-1.076007,-4.58634,0.936193,-1.012323,buggy
3.765899,1.233017,2.471687,-0.23822,-0.91336,1.774769,-0.58984,-0.780778,2.825278,-0.358524,buggy
6.678944,1.012548,1.899899,0.842796,-1.188743,1.695504,-0.654494,-1.063561,1.639118,-0.138998,buggy
2.111804,-3.919878,1.454784,0.575726,-0.753656,-1.740172,1.437444,1.885725,0.507008,-1.086992,buggy
3.063489,-0.069682,2.262732,0.306857,-0.88002,-1.103833,-0.54695,1.099098,-0.226332,-0.282648,buggy
2.0857,0.911166,1.217608,-0.297596,0.274969,0.136524,-0.338601,0.248241,0.035705,0.20353,buggy
2.87488,1.287219,-0.531067,-1.062974,0.212222,0.337053,0.703438,0.431211,-0.846207,0.738779,buggy
1.948687,1.028266,3.337038,0.245255,-1.286208,-0.171827,-0.497354,0.893228,-0.77503,-0.371419,buggy
3.143629,1.037687,3.272471,0.695702,-1.783172,0.417872,-0.34571,0.200938,-0.197199,-0.284255,buggy
8.447862,1.552776,2.542785,1.217414,-1.615636,1.466061,-2.674091,0.285875,1.536282,-0.583636,buggy
7.645149,-1.174548,-2.278068,1.192142,1.153438,0.448654,-0.077386,-0.794323,-0.185392,0.790779,buggy
4.215615,-2.33862,-0.398797,0.207016,-0.453658,-0.951075,0.452604,0.929392,0.465795,0.159511,buggy
5.60821,1.905098,-0.849752,-0.897507,-0.543166,1.387383,-0.547004,0.570698,0.72859,0.135272,buggy
7.936099,-5.360142,1.632879,3.149212,-1.873054,-1.350939,-0.25378,1.340312,0.824714,-0.523548,buggy
4.977516,1.195224,1.09188,-0.000409,-0.462429,1.407691,-0.331747,-0.626088,1.809467,0.408793,buggy
