@relation 'data/M_multi_metrics_ML.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-21'

@attribute 0.194WCHU_rfc... numeric
@attribute -0.26ck_oo_lcom... numeric
@attribute 0.318ck_oo_numberOfMethodsInherited... numeric
@attribute -0.289LDHH_numberOfAttributes... numeric
@attribute -0.311LDHH_fanIn... numeric
@attribute -0.36LDHH_numberOfPublicAttributes... numeric
@attribute -0.516LDHH_noc... numeric
@attribute 0.426CvsLogEntropy... numeric
@attribute 0.343LDHH_dit... numeric
@attribute -0.346ck_oo_dit... numeric
@attribute 0.387LDHH_numberOfPrivateAttributes... numeric
@attribute 0.434numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.434ck_oo_numberOfAttributesInherited... numeric
@attribute 0.425LDHH_numberOfMethodsInherited... numeric
@attribute -0.337ck_oo_numberOfLinesOfCode... numeric
@attribute -0.374LDHH_numberOfPrivateMethods... numeric
@attribute 0.353LDHH_numberOfPrivateMethods... numeric
@attribute 0.426CvsWEntropy... numeric
@attribute 0.494ck_oo_noc... numeric
@attribute 0.419ck_oo_noc... numeric
@attribute class {buggy,clean}

@data
-2.676994,0.459228,-0.705114,0.239468,0.239818,0.432273,-0.071004,0.481809,0.109588,0.197602,0.233881,-0.270559,0.786995,-0.616772,0.11465,-0.371204,-0.102003,0.077248,-0.171898,-0.169011,clean
-0.768895,0.886179,2.519922,-0.131336,-0.681107,-0.551476,0.490781,0.925176,-0.956505,-3.090941,0.651284,-0.138523,0.452894,-0.791628,1.061184,-0.462124,-0.121165,0.350422,-0.020608,-1.258037,clean
5.355812,-9.630027,3.117945,-3.046267,4.837884,-2.685099,-1.797945,4.357532,0.855926,-4.09109,-1.699058,-0.830479,0.456963,-0.0535,0.112128,-1.420172,-2.135073,1.298296,-2.565297,0.475061,buggy
-1.485319,1.199767,0.811248,0.332885,-0.914512,-0.76167,0.70566,0.37769,-0.454791,-1.54148,0.485483,-0.352308,0.931879,-1.502992,0.203834,-0.097581,1.082819,0.305524,-0.575296,0.166421,clean
-1.917618,0.779755,-0.636326,0.999738,-0.584596,-0.629107,0.36822,0.612171,-0.234137,0.336299,0.162918,0.000837,0.031244,0.442749,-0.293966,-0.541271,-0.171161,0.074559,-0.097062,0.436326,clean
-0.703096,-3.702672,2.684845,0.177539,-0.875121,-1.041776,0.682393,-0.185375,-0.889612,0.925748,0.60343,0.981435,-0.816029,-0.900513,0.255329,1.255521,1.234556,-0.689214,1.880984,-0.96733,clean
-2.257908,0.10076,0.344439,-0.494221,-1.247589,-0.194077,0.991638,-0.903098,-0.544248,-0.705119,0.237774,0.076294,-0.857476,0.703057,-0.391856,-0.662665,0.228002,0.210513,-0.323972,-0.931411,clean
-3.122607,-0.301044,-0.356156,-0.848411,-0.267161,0.538801,0.419967,-1.133496,-0.240076,0.549009,-0.137296,-0.109076,-0.668722,0.624774,-0.332584,-0.094815,-0.11032,-0.02361,-0.077535,0.112047,clean
-1.528531,-0.026867,-0.800091,0.914218,0.689576,0.215591,-0.441243,0.962198,0.353342,0.288101,-0.264132,-0.019443,0.601462,-0.176986,-0.026938,0.192709,-0.220382,0.049722,0.233976,0.245448,clean
-0.198096,0.67777,-1.321932,1.209134,0.194574,0.217077,-0.170303,1.08947,-0.211402,0.526346,-0.464189,-0.381888,0.738834,-0.368219,0.019685,0.526007,-0.29787,0.474873,0.132063,0.339236,clean
-1.586897,-1.288405,-1.072835,-1.195322,-0.363241,1.948147,-0.047574,-0.691207,0.42563,0.241011,-0.589968,0.594568,-0.080287,-0.196467,-0.320388,0.604868,-0.006764,-0.42679,0.08155,-0.069436,clean
0.674962,-0.3067,-0.694637,-0.310446,-0.060372,0.093522,-0.018231,1.22296,0.228165,0.680281,2.131683,-0.302273,-0.458225,0.162939,0.355307,0.66626,-0.077806,0.353298,-0.221314,0.57048,clean
2.898772,-2.389948,4.038699,1.678073,1.602679,-0.390123,-0.310323,2.61924,0.525701,-3.14949,-0.720803,0.171952,-0.404544,-0.09188,1.551378,1.58518,1.233836,0.3769,0.080115,-0.036308,clean
-3.085801,-1.008872,-0.750434,-0.611864,-0.26023,0.890287,0.462261,-1.152667,0.633825,0.496716,-0.179682,-0.316939,0.063472,0.129227,-0.082049,0.061199,-0.042156,-0.05368,-0.033608,0.144992,buggy
-3.267623,-0.796619,-1.01687,-0.615302,-0.268584,0.986952,0.406526,-1.167221,0.534165,0.752048,-0.286998,-0.305613,0.037796,-0.053121,-0.377376,0.128042,-0.09382,-0.071535,0.025591,0.019818,clean
-1.30103,1.49077,0.108156,-0.053245,0.134525,-0.156576,-0.002013,0.796377,-0.677524,-0.90109,1.099722,-0.164703,-0.657924,0.285944,-0.373948,-0.604398,-0.315483,0.073821,-0.096751,-0.662005,clean
-1.702802,0.398667,-1.180058,1.213878,-1.759809,-1.548955,-5.456335,-0.768673,0.394142,0.217799,0.898042,-0.550278,-0.061373,0.016657,0.101684,0.035583,-0.198501,-0.48385,-0.838395,-0.619011,clean
-1.928265,-0.092203,0.25976,0.733977,0.278049,-0.176495,-0.115796,0.994521,-0.438263,0.826007,0.611048,0.420405,-0.189184,0.431526,0.232796,0.098025,0.187857,-0.294716,0.393957,0.01579,clean
1.317954,0.663042,-0.784713,-0.584474,1.443233,-1.131731,-0.039357,0.107553,0.020241,0.931686,2.68625,0.845101,-0.727157,0.062554,-0.44939,-0.363066,-1.368334,-0.166501,-0.674152,0.600751,clean
-2.624399,0.044754,-0.92861,0.513445,0.313068,0.376485,-0.152633,0.677972,0.233173,0.8557,0.251836,-0.066229,0.656646,-0.178023,-0.07069,-0.041535,0.035052,-0.132225,-0.041862,0.19791,clean
-1.806029,0.62721,0.499612,-1.088401,-0.109425,0.242417,0.414928,-0.90627,0.991554,1.353793,-1.877596,-0.025187,-2.442965,0.03889,0.285639,-0.750483,0.174112,0.342561,0.045576,0.370162,clean
-1.869218,0.2355,0.194744,0.785098,0.333718,0.134696,-0.107002,0.791314,-0.528977,0.608231,0.228973,0.206156,0.053258,0.182459,-0.126068,-0.248141,-0.422954,-0.091539,0.262073,-0.122972,clean
-2.598938,-1.404082,0.320234,-0.771888,-0.237038,1.015499,0.451481,-1.080478,0.535967,-0.407576,-0.262343,-0.504931,0.371985,-0.448229,0.228181,-0.082669,-0.346455,0.222034,-0.167175,-0.164296,buggy
-1.882714,-0.380048,-0.46733,-0.398035,-0.139396,0.921592,0.28022,-1.002583,0.545561,-0.739293,-0.816175,-0.456534,0.275489,-0.75568,-0.110241,0.244857,-0.601699,0.227305,0.363713,-0.353856,buggy
-0.130986,0.601195,-1.378474,0.945236,0.665937,0.293962,0.054771,0.872563,0.102129,0.198303,-0.671842,-0.485781,-0.090081,-0.464462,-0.215501,1.038997,0.196781,0.113682,-0.036825,0.25489,clean
-2.23285,1.660265,0.596944,0.088688,0.046247,-0.346443,0.052405,0.502965,-1.420018,-0.171867,0.678725,0.397178,-0.893527,1.677297,-0.318034,-0.932876,-0.474012,0.161583,0.003656,-0.545678,clean
0.461419,1.015881,-0.30583,0.428818,0.815458,0.471604,-0.14255,1.030752,0.08069,-1.491927,-0.17808,-0.596088,-0.103614,-1.07246,-0.304297,0.279515,-0.354812,0.035029,-0.255672,0.209384,clean
1.189504,-1.9013,-2.465361,-4.681466,-0.551582,2.240365,-0.747989,1.205073,2.524604,-1.268681,3.663546,1.195932,-1.990069,-1.213648,-2.199832,-0.022313,-1.093232,-0.176364,-0.436014,0.785498,buggy
1.015471,2.290811,1.022282,0.027525,0.106947,-0.57813,0.402623,0.145794,-2.055001,-0.195142,1.097402,0.809898,-1.577744,0.685851,0.511554,-0.325093,-0.920362,-0.05528,-0.445409,0.364467,clean
-2.255914,0.444715,-0.571731,0.50011,0.251513,0.241957,-0.039507,0.650163,-0.157295,0.406106,0.0436,0.05036,0.027948,0.045794,-0.204957,-0.027967,0.101693,-0.22169,-0.104276,0.265583,clean
-2.326767,-1.789988,-0.294755,-0.296972,0.074689,0.965809,0.462257,-1.125826,0.981365,0.455867,-0.423763,0.172224,0.251667,0.258469,0.205122,0.206239,-0.599614,-0.192621,-0.03024,-0.140607,buggy
0.100569,1.600429,-1.526323,1.563141,1.837728,-0.00278,-0.275374,0.708979,0.602858,-0.113589,-0.238695,-0.378666,-0.05832,-0.610547,-0.698669,0.688788,0.428939,0.382409,0.481115,-0.177097,clean
4.381214,2.292644,5.329237,-8.433044,-4.885643,0.300145,0.603356,1.470304,4.214245,1.325131,-1.644005,0.021919,0.84862,0.387328,0.234123,-1.658017,0.301644,-1.231184,1.680682,-2.241531,clean
-1.542147,0.549984,0.442304,0.684974,0.307247,-0.284419,0.075178,0.913273,-0.400588,-0.270792,0.425585,0.283924,-0.297626,0.063306,0.48466,-0.018772,0.337652,-0.066014,0.285781,-0.219597,clean
4.217044,6.036666,7.920208,-4.920562,-1.558247,-1.853185,-0.091993,0.991241,1.749359,-0.466736,-2.049564,-2.643748,1.783221,-0.726324,-0.447152,0.471666,0.426734,0.511077,0.113272,-0.187383,clean
-2.793713,-0.719794,-0.062065,-0.721361,-0.164699,0.752718,0.387475,-1.024188,0.008912,0.309317,-0.325651,-0.276834,-0.502046,0.849691,-0.131361,-0.274683,-0.472986,0.052746,-0.169805,-0.036298,clean
-2.984013,-0.519718,-0.206856,-0.790374,-0.345351,0.705909,0.477064,-1.100827,-0.132851,0.406669,-0.296654,-0.206125,-0.589616,0.58733,-0.310185,-0.14059,-0.506538,-0.030656,-0.083328,0.011662,clean
-2.697484,-0.448943,-0.198858,-0.613017,-0.275923,0.728455,0.529477,-1.083958,-0.060423,0.206076,-0.520228,-0.228131,-0.724778,0.535257,-0.388762,-0.02146,-0.478154,-0.020506,-0.048854,-0.013699,clean
-3.069482,-0.437132,-0.269697,-0.821133,-0.348064,0.683064,0.458461,-1.136098,-0.174313,0.487189,-0.220046,-0.17503,-0.631128,0.598051,-0.336305,-0.133141,-0.356446,-0.049994,-0.094598,0.059132,clean
-3.060135,-0.456337,-0.251288,-0.816506,-0.340876,0.690535,0.450606,-1.130448,-0.180599,0.491894,-0.225025,-0.17744,-0.627253,0.589858,-0.36145,-0.150892,-0.359306,-0.039549,-0.104478,0.066889,clean
-1.381231,0.882595,-0.786806,0.564184,-0.049822,0.152369,0.040332,0.630841,-0.878463,1.293349,0.254558,-0.278072,0.241753,0.278276,0.066307,0.042356,-0.235963,0.312077,-0.205106,0.230934,clean
-2.891052,-1.219344,-0.737388,-0.494412,-0.171659,0.947389,0.437906,-1.008877,0.732467,0.553032,-0.388377,-0.282054,0.051559,0.058191,-0.068483,0.314037,-0.314942,-0.081063,0.126468,-0.139876,buggy
3.002552,2.12951,-1.539851,0.271215,2.526548,-0.311706,-0.122287,-0.52122,1.702458,-0.781822,2.771047,-0.068274,-0.646007,-1.684668,-0.899694,0.284666,-1.314589,-0.313216,-0.232985,-0.166529,clean
-0.315854,0.766492,-0.846716,1.354342,-0.410163,-0.33721,0.414493,0.991462,-0.719607,0.792898,-0.006355,-0.253167,0.512247,-0.150937,-0.332272,-0.093211,0.046383,0.523595,-0.384284,0.312954,clean
-0.968606,-1.156931,-0.272128,0.493924,0.285559,0.940192,0.073714,0.699895,0.595226,-0.468991,-0.996701,-0.292486,0.218261,-0.05983,-0.01334,0.258056,-0.371891,-0.246127,-0.376417,0.371385,clean
9.442681,2.501897,-1.651921,3.491312,5.013589,-0.571195,0.306205,-3.267338,0.072896,0.137126,-1.505622,-0.255915,0.923485,0.678037,-0.73043,-0.482101,3.545737,2.714368,1.828502,-1.06436,clean
-0.447707,4.215359,4.787238,-1.815391,-0.595205,-1.568241,0.020203,0.464586,-1.689551,-1.01166,0.796836,-0.60099,1.372004,2.638679,-2.19135,0.764797,-0.406015,-0.475869,0.619208,-1.108198,clean
-2.815381,0.165855,1.827391,-1.711057,-1.087991,0.264996,0.78732,-1.486648,-0.812794,-1.785798,0.702782,-0.234198,-0.2264,-0.162403,0.409508,-0.271974,0.032991,0.306135,0.186296,-0.849237,clean
1.010268,4.347195,4.660335,-2.942543,-0.053666,-2.060852,-0.254963,0.896182,1.878756,1.926401,0.533279,-2.24832,1.559673,1.56244,-1.436813,1.993172,-0.265119,-1.193778,0.091631,1.806074,clean
-2.050075,0.816394,-1.155617,1.543697,-1.868624,-1.218097,-5.27033,-0.565806,0.158037,-0.050365,0.116783,-0.303198,0.407155,0.126036,0.029324,-0.243929,0.192833,-0.615738,-1.414261,-0.972293,clean
-2.916046,-0.449494,-1.019206,-0.238054,0.076699,0.79405,0.288374,-1.029543,0.486046,0.798731,-0.227894,-0.146696,0.074838,-0.119705,-0.40569,0.177217,0.144195,0.047327,0.26764,-0.163721,clean
4.771423,0.425164,-1.495944,1.142513,-0.901715,-0.571456,-0.934047,-0.649685,-0.429699,1.275405,1.852072,-0.07955,0.776067,-0.484331,0.322032,-0.208551,-1.191237,-0.847488,0.002796,0.212086,clean
-3.092597,-0.95362,-0.873384,-0.548216,-0.098819,0.930922,0.331791,-1.152709,0.568605,0.831519,-0.168284,-0.166847,-0.075223,0.033511,-0.247454,0.288825,0.164912,-0.10158,0.082993,-0.032931,clean
-1.038517,0.558842,-0.972488,1.323722,1.52231,-0.145903,-0.246109,0.827643,0.819674,0.17314,-0.047948,0.310912,0.273488,0.303203,0.271556,0.571649,0.886629,0.348716,0.301782,-0.120205,clean
2.334666,-4.550455,6.76723,-0.327511,1.328414,-0.460932,0.241994,-1.804042,0.987102,-3.330748,0.362759,0.990337,0.506212,0.299749,0.525161,0.369004,4.770433,3.088401,0.056703,1.142111,clean
-2.428116,0.725058,-0.619318,0.64267,0.249777,0.079421,-0.342214,0.674792,-0.221348,0.571447,0.34268,0.050232,0.379308,0.097505,-0.11151,-0.320673,-0.165083,0.024016,0.229556,0.334178,clean
-1.269303,0.765106,-0.018716,1.173821,0.731363,-0.104279,-0.118812,0.966468,-0.286134,0.268993,0.11201,0.171298,0.251881,0.396509,0.067145,-0.278767,-0.408907,0.241581,0.522911,-0.321681,clean
0.030946,-4.032199,3.766372,0.651885,0.062365,-0.011686,0.088261,0.283054,-0.453303,0.35688,1.157958,1.240529,-1.62843,-0.107716,1.044967,1.336704,1.802397,-0.598508,1.501107,-0.588654,clean
0.580062,-3.80996,2.262866,-0.054314,3.141333,0.023557,-0.293564,-1.737659,2.132796,-0.585837,-0.120842,0.873577,-0.115686,4.153346,0.808635,-1.377544,2.36475,3.538843,-0.594954,0.39371,clean
-1.427629,1.982564,0.249176,0.070565,0.514048,-0.166476,-0.252748,0.848717,0.104063,0.326258,-0.128864,-0.525677,1.256759,0.173695,-1.017072,0.61526,0.092887,-0.58769,0.016948,0.123184,buggy
-1.182301,-0.018974,0.661878,0.368644,0.284163,0.071268,0.243015,1.028253,0.031144,-1.471192,-0.425181,-0.208714,-0.362291,0.814091,0.807234,-0.049739,-0.443424,-0.136189,-0.681514,0.791327,clean
-1.722167,-1.203874,0.617214,-0.18151,0.247159,1.094234,0.198055,-0.837199,-0.128264,0.123558,-0.753987,-0.450333,-0.224559,0.611141,-0.535893,-0.591893,-0.995734,0.475839,-0.137049,-0.158558,clean
-1.340982,-0.166374,0.349856,0.850903,0.549191,0.148038,-0.054122,1.166618,0.125515,-0.402022,-0.047887,-0.085277,0.390921,-0.329724,0.550563,-0.010209,-0.404087,0.078393,0.027826,-0.302851,clean
-2.586018,0.791546,1.075997,-1.057897,-1.241317,-0.121902,0.882165,-1.070002,-1.157101,-1.251038,0.518262,-0.035273,-0.900482,0.297393,-0.133726,-0.894427,0.124164,0.303134,-0.193475,-1.084246,clean
9.292993,3.903839,-0.308096,-1.687591,0.070922,1.189708,-0.14404,0.693303,-2.303117,0.677639,0.131476,-0.378474,-1.034865,-0.702101,2.481436,0.317524,-0.200572,2.614505,0.513855,-0.048462,clean
-2.908602,-0.344028,-0.373067,-0.520048,-0.201115,0.754257,0.345162,-0.935857,0.168237,0.065119,0.04808,-0.306804,0.172201,-0.673098,0.069959,-0.020495,0.106629,0.014539,0.111089,-0.344024,clean
-1.758668,-0.306221,0.168167,-0.649292,-0.342417,0.866147,0.528859,-0.855516,0.343827,-1.346223,-0.864274,-0.472178,0.328776,-1.309566,-0.328705,0.747045,0.276885,0.065989,-0.004113,0.206633,buggy
-2.712946,-0.323706,-0.242075,-0.59927,-0.079344,0.47487,0.407475,-1.157404,-0.229722,0.562681,-0.159191,-0.016409,-0.651206,0.552648,-0.367935,-0.025567,-0.082177,0.072028,0.193457,-0.104217,clean
2.199256,0.926483,-1.824764,1.952391,0.165931,-0.715132,0.728269,0.479217,0.565906,0.031559,-0.282481,-0.123002,0.318501,-0.484706,-0.685357,0.471456,0.640976,0.8311,-0.221213,-0.35578,buggy
-2.881114,-1.027175,-0.866464,-0.468419,-0.567163,0.68925,0.664401,-1.154266,0.669958,0.416225,-0.283237,-0.297701,-0.003756,0.111325,-0.237959,0.022665,0.205679,-0.039619,-0.312598,0.193097,buggy
-1.92953,-0.935167,2.707459,-1.596157,-0.078062,-0.551273,-0.066103,-1.808624,-0.706122,-1.588617,0.427609,0.032653,0.746026,-0.512961,0.092012,0.087007,1.282981,1.52255,0.492099,1.398397,clean
5.276859,0.935748,-1.43052,1.79159,2.862626,0.928176,-0.351376,0.588591,1.01097,-1.64358,-1.366073,-1.495719,-0.081822,-0.717279,-1.07542,0.334823,-0.519595,0.49492,0.757111,-0.823148,buggy
-2.201249,-0.255966,-0.095939,-0.191321,0.292481,0.382421,0.359583,-1.08335,0.009726,0.441257,-0.168156,0.24099,-0.9887,0.70888,-0.248194,0.329445,0.517404,0.14067,0.40883,-0.213586,clean
4.963251,4.926048,3.842188,-0.829621,1.080496,-0.88531,-0.412095,-0.235379,-1.939108,-0.603747,0.294843,0.791671,2.808522,2.732664,-1.687606,1.077579,-0.762878,-1.405504,0.600427,-0.947184,buggy
-1.106665,-2.116108,1.406685,0.081858,0.834165,1.120833,0.225667,-1.653792,0.237536,0.306697,-0.473471,1.086303,0.324041,0.855502,-0.431007,-1.528412,-1.534337,-0.166608,-1.107483,0.371478,clean
-0.285973,0.06972,-0.845968,0.177965,-0.255227,0.110894,0.149452,1.024753,-0.141871,0.754539,0.965099,-0.318718,-0.116266,0.008554,0.078211,0.45929,-0.223788,0.242707,-0.202389,0.336105,clean
0.340261,-2.578252,-1.04659,-2.021469,-0.230479,1.585263,0.214278,0.536443,2.621791,-1.717021,0.727695,-0.130716,-1.372214,-0.319199,-1.065291,0.256593,-1.412201,-0.193237,-0.433315,0.313503,clean
-2.204897,0.332601,-0.349409,0.646044,0.378773,0.07078,-0.112003,0.871403,-0.073633,0.468366,0.392686,0.052225,0.359082,0.233535,0.154966,-0.169188,-0.10516,-0.049925,-0.012831,0.181553,clean
2.907597,3.688352,0.487128,0.203551,0.970943,-1.394731,0.017805,0.483763,0.908852,0.757552,-0.365834,-0.206049,-2.354962,-1.002793,1.076721,-0.840779,-0.547568,0.974001,0.352159,-0.11486,buggy
7.842915,-3.827318,-1.718718,0.947153,0.707378,-4.191988,1.520515,1.812292,-0.226347,-0.444793,-1.490129,-0.929077,2.050844,0.106806,1.109019,-1.3347,-0.279843,-0.632854,1.514521,-1.286086,clean
-0.789815,1.421212,0.468192,0.98725,1.231485,-0.17031,-0.010332,-0.380908,-0.592111,0.035844,0.628733,1.674919,0.491014,-0.47701,0.448617,-0.551286,-0.608813,-0.632345,-0.015644,-0.462463,clean
2.014116,-5.11491,2.52383,-0.80619,5.172428,-1.491118,-0.373606,-2.717923,2.814565,-1.37045,-0.420221,0.980415,0.396286,5.110553,0.944789,-2.419105,3.204822,5.67251,0.211867,-0.181774,clean
-2.122584,-0.458507,-0.506293,-0.780841,-0.003775,0.016372,0.585407,-1.2709,0.184406,0.506243,0.406899,-0.413523,-0.880851,0.767164,-0.40846,-0.039793,-0.01272,0.24392,-0.009804,0.176242,clean
-3.232646,-0.573743,-0.20669,-0.974218,-0.470935,0.874568,0.481505,-1.371812,0.184078,-0.039585,0.067035,-0.388309,0.200449,-0.707185,-0.055067,-0.054044,0.236251,0.050981,-0.065848,0.014903,clean
0.216832,0.551239,-1.407532,-0.903562,1.017298,0.685909,-0.588631,0.726155,0.722333,0.308084,2.426824,-1.112546,-0.202904,0.275337,-0.495903,-0.874349,-0.101222,-0.188651,-0.119032,0.463735,clean
-2.091203,-2.783076,0.784306,0.11418,-0.454474,0.91673,-0.027489,-0.640949,0.053385,1.295939,0.161255,0.37932,-0.351899,-0.718358,-0.170132,0.843208,0.269594,-0.678076,1.167847,-0.2349,clean
-3.002501,-1.298987,-0.46888,-0.555444,-0.207603,0.997954,0.314252,-1.029027,0.45879,0.672239,-0.127754,-0.243493,-0.009099,-0.011215,-0.199672,0.11565,0.10661,-0.11938,-0.039546,0.167328,clean
-1.655905,-2.971559,0.421822,-0.118924,0.300533,0.654685,-0.153194,-0.415432,1.075639,0.690769,0.130067,0.081553,-0.411255,0.856749,0.394114,0.724675,0.835123,0.137977,-0.116198,0.50162,clean
12.007873,3.691062,0.077768,0.276331,-0.08872,1.031264,0.878222,-0.768169,-6.097937,1.207247,-1.240059,-1.97543,-2.088965,-0.167576,1.880484,3.79054,-2.558658,2.461951,-0.043439,-0.246755,clean
-2.074819,0.568171,0.007424,1.046459,-1.957337,-1.106042,-4.613461,-0.77202,-0.496348,-0.287783,0.463624,-0.163776,-0.168681,-0.139018,0.383534,-0.334689,0.037089,-0.438646,-0.666587,-0.740888,clean
-2.360063,-2.235104,0.344861,-0.271206,-0.197908,1.043662,0.265215,-0.691309,0.462077,0.596787,-0.133672,-0.101324,-0.068715,-0.174131,0.134149,0.473807,-0.069703,-0.337178,0.284505,-0.113438,clean
-2.160933,0.235842,-0.461817,0.716479,-0.498095,-0.313095,-0.310998,0.366462,-0.048108,0.214861,0.318805,0.172513,0.194912,0.241905,0.012037,-0.371636,-0.180467,0.052099,0.433242,0.928283,clean
-1.945588,-1.210115,2.80343,-1.437286,-0.723597,0.664172,0.562724,-1.008199,-0.481666,-2.281853,0.1882,-0.593999,0.202051,0.26853,0.699803,-0.794714,-0.719253,0.561905,-0.17799,-0.98421,clean
-2.754287,-0.428109,-0.295583,-0.466072,-0.09316,0.715838,0.335461,-0.980203,0.213532,0.069217,0.086544,-0.23617,0.139998,-0.620142,0.128079,0.036523,0.16994,0.042036,0.154897,-0.408204,clean
0.877126,0.86204,1.092763,1.426316,1.204983,0.156284,-0.329991,1.051865,-1.179731,-0.873644,-0.55916,-0.041135,-0.230436,-1.030342,-0.395924,0.332456,0.061941,0.192997,0.390048,-0.236941,clean
0.363592,-0.300147,1.541934,-1.49575,-1.722109,0.785941,0.919138,-0.428642,-0.683069,-3.476355,-0.915418,0.379234,-0.446146,-0.305983,-0.229188,-0.061582,0.168738,0.228219,-0.713692,-0.537395,clean
-2.554321,1.015452,-0.511442,0.353876,0.311201,0.067913,-0.092261,0.614023,-0.442029,0.512841,0.303448,-0.009508,0.073529,0.493577,-0.1421,-0.474529,-0.222063,0.026827,-0.206927,0.242529,clean
5.03229,-1.877171,6.414059,-0.520724,-0.116978,1.373935,-0.119659,0.272562,-1.740176,-2.540764,-0.460715,-0.899473,5.518549,-1.881614,1.781143,0.969856,-3.473429,2.169896,-1.230785,1.492505,clean
28.153918,-8.813234,-0.179588,-7.732957,-4.544069,13.643048,-1.041853,3.551422,-5.173533,-4.52793,-8.21004,-4.404684,1.780673,1.911628,1.172512,-0.925286,-3.621782,0.101241,-2.140131,1.860866,clean
-3.019983,-0.460454,-0.196415,-0.752003,-0.376062,0.779762,0.463015,-1.119803,-0.149374,0.459775,-0.246222,-0.205279,-0.605371,0.551794,-0.391674,-0.189777,-0.456439,-0.032768,-0.081729,0.032366,clean
-2.514107,0.84376,0.220104,0.056127,0.008388,0.062874,0.027027,0.509671,-0.687771,-0.080666,0.575575,-0.037974,0.003203,-0.030134,0.308632,-0.554815,-0.072093,-0.049239,-0.19356,0.012648,clean
-0.415956,1.173276,-0.056934,1.747835,1.129806,-0.35189,-0.153038,1.046197,-0.424847,0.183552,-0.163564,0.533467,-0.303016,-0.011239,-0.186576,0.391976,0.291206,0.027992,0.979782,-0.585232,clean
-3.117698,-0.978506,-0.741561,-0.651797,-0.195101,0.94529,0.394995,-1.154961,0.592242,0.516856,-0.178611,-0.320074,0.037659,0.121,-0.087797,0.089474,0.017913,-0.056788,-0.090276,0.138802,clean
-2.680918,0.263587,-1.045167,0.479977,0.335012,0.45131,-0.144101,0.576396,0.223677,0.780289,0.151489,-0.142126,0.723868,-0.220151,-0.153963,-0.140683,-0.1111,-0.068569,-0.100239,0.152343,clean
-1.314878,0.480175,-0.762623,0.856024,0.174149,-1.646192,0.494471,0.629562,-0.426335,0.405401,-0.056698,0.318943,-0.048516,0.65001,-0.268638,-0.208297,0.848655,0.420233,-0.470155,0.182072,clean
24.541615,-4.633506,2.270403,0.856717,-1.286759,-1.403425,-4.435827,0.129701,6.605527,-0.609678,0.176335,0.173855,-1.804886,-2.270369,1.873853,-2.139894,-2.655043,-1.667821,-0.304904,-5.094003,buggy
-1.961681,-2.534089,0.262687,-0.178854,0.824285,1.21661,-0.110216,-0.706043,1.322746,0.349475,-0.416302,-0.460153,0.334609,1.197484,0.202165,-0.57706,0.289296,0.607837,-0.434627,-0.031484,clean
-0.383056,-0.026291,0.808973,1.165599,1.105084,-0.09692,-0.289585,0.026479,-0.297191,0.332051,0.507342,1.897491,0.065631,0.165422,0.416414,-0.074287,-0.593652,-0.959118,-0.088207,0.47528,clean
-3.186276,-0.845687,-0.606512,-0.701097,-0.305155,0.91936,0.412281,-1.220506,0.330479,0.493872,-0.059956,-0.249524,-0.039373,-0.164137,-0.158483,0.152986,0.129982,-0.152753,-0.048377,0.261498,clean
2.975307,-2.313321,-1.470646,0.279951,-1.71127,-0.272808,1.429804,0.902961,2.272696,-1.193037,0.549611,1.41088,-0.24473,-0.663065,-1.479637,-0.260462,-0.867022,-0.352978,-1.569375,0.630263,buggy
2.937866,-6.32499,8.109425,1.269409,1.366612,1.531095,-1.290135,0.456955,-2.293282,1.07673,-0.845434,0.247104,-0.871143,-0.968761,-4.514178,-1.16503,1.295302,0.537878,0.137549,0.750559,clean
-2.30922,0.830828,-0.333479,0.54497,0.308591,0.026895,-0.068411,0.830721,-0.358784,0.408641,0.261629,0.007705,0.117026,0.481983,0.015373,-0.364319,-0.369519,0.011063,-0.04356,0.13085,clean
-0.922718,1.641929,2.10701,-0.061925,0.471078,-0.404669,0.311197,-0.779997,-1.48886,-1.844659,1.508205,1.558096,0.091182,-1.59542,1.441151,-0.925785,0.315941,-0.89072,-0.668581,0.06083,clean
-3.117698,-0.978506,-0.741561,-0.651797,-0.195101,0.94529,0.394995,-1.154961,0.592242,0.516856,-0.178611,-0.320074,0.037659,0.121,-0.087797,0.089474,0.017913,-0.056788,-0.090276,0.138802,buggy
-2.333681,1.328084,0.436874,-0.419676,0.082723,-0.027171,-0.097586,0.498187,0.248934,0.575671,0.101751,-0.491279,1.271543,0.338689,-0.924445,0.391514,-0.055209,-0.694865,-0.09888,0.196526,buggy
-1.858702,0.280975,0.140707,0.404173,0.072603,0.245103,0.156109,0.6789,-0.180865,-0.51468,-0.055486,-0.114524,0.188474,-0.473523,0.363404,-0.111875,-0.394735,-0.153957,0.032772,-0.300318,clean
0.852945,-0.509721,-0.166536,1.95672,-0.772431,-0.846532,0.785527,1.234185,-0.346764,0.722709,0.059724,0.110816,0.179286,-0.009648,0.228559,0.593438,0.478876,0.219371,-0.17222,-0.101971,clean
