@relation 'data/M_multi_metrics_JDT.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-19'

@attribute 0.189WCHU_numberOfLinesOfCode... numeric
@attribute -0.348LDHH_numberOfAttributesInherited... numeric
@attribute -0.288ck_oo_fanIn... numeric
@attribute -0.383ck_oo_lcom... numeric
@attribute 0.302ck_oo_numberOfAttributes... numeric
@attribute -0.272numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.342ck_oo_numberOfPublicAttributes... numeric
@attribute -0.538WCHU_noc... numeric
@attribute -0.319CvsLogEntropy... numeric
@attribute 0.376LDHH_numberOfPrivateAttributes... numeric
@attribute 0.297ck_oo_numberOfPrivateMethods... numeric
@attribute 0.389LDHH_fanOut... numeric
@attribute -0.308LDHH_dit... numeric
@attribute -0.603ck_oo_noc... numeric
@attribute 0.541LDHH_dit... numeric
@attribute -0.321LDHH_dit... numeric
@attribute 0.473WCHU_lcom... numeric
@attribute -0.326WCHU_numberOfAttributes... numeric
@attribute class {buggy,clean}

@data
-2.865986,-3.27156,1.576377,-1.775836,0.974544,0.215508,-1.217304,0.550243,-0.391697,-0.090387,-0.078435,0.766953,0.233236,0.465764,-0.408163,0.290263,0.408892,-0.050781,clean
-1.387453,-2.531765,1.326606,-1.45318,1.940898,-0.370549,-1.370629,0.275562,-0.269683,-0.470473,-0.940054,-0.031265,-0.014244,-0.083338,-0.356257,0.357657,0.477342,0.216738,clean
-2.970449,-2.383877,1.488092,-1.631679,1.339268,-0.124002,-1.641762,0.63618,-0.412106,-0.634897,-0.562408,0.345544,-0.161267,0.518317,-0.35867,0.332046,0.114883,-0.16825,clean
-2.861479,-4.937212,1.717039,-1.648854,0.10079,1.2994,-0.150997,0.082302,0.345444,0.625644,0.726696,0.179779,0.269442,0.142932,0.215797,0.125295,0.222788,-0.315274,clean
-0.700561,1.968547,0.018247,-1.473893,-0.483248,-0.691848,-0.150298,0.172454,-0.680794,1.158889,1.829936,-0.048879,-1.358332,-0.489942,-0.804179,0.283854,-0.909781,0.232857,buggy
-1.881156,-2.40967,1.124798,-0.279722,0.787499,0.221017,-1.464101,1.334668,-0.588551,-0.230439,-1.679146,1.066317,-3.27682,0.733985,5.456934,-3.29763,-0.088077,0.445828,buggy
-2.624434,2.106941,-0.248247,-0.652935,0.114299,-0.183383,-0.498642,-0.338501,-0.057355,0.61877,0.139235,-0.51953,-0.347048,-0.415498,-0.054129,0.333389,0.004623,0.176804,clean
-1.825757,2.426318,0.014169,-0.743114,-0.146196,0.434312,-0.738419,0.227543,0.110462,0.793753,-0.08653,-0.484286,-1.310701,-0.273719,-0.678104,0.118396,-0.170352,0.080912,clean
-1.523939,1.527007,-1.511015,1.072917,0.348125,-0.361612,0.442901,0.994822,-0.546857,-0.557993,0.106842,-0.193733,0.438012,0.749052,0.205258,-0.384911,-0.293509,0.047982,clean
7.620689,1.035621,6.396225,3.067663,6.084826,-6.321902,2.825475,-1.468876,0.746204,7.675027,-4.432805,-0.882878,-0.289264,2.526924,2.416062,1.597524,6.28348,-0.64124,buggy
-2.526637,-2.506505,0.916271,-1.633955,-0.182036,1.073008,0.10321,-0.2678,0.747988,0.342821,0.629573,0.208716,0.991712,0.13268,-1.108266,0.950239,0.399689,-0.28636,clean
-2.47143,2.090013,-0.379985,-0.661127,0.303187,-0.44095,-0.629409,-0.157927,0.567722,-0.392219,0.011464,0.187994,-0.187075,-0.021244,-0.043182,-0.198088,-0.385404,-0.143413,clean
-1.773674,2.008351,-0.809559,-0.671178,0.557279,-0.056006,-0.636618,-0.209313,0.975032,-0.241184,-0.15264,-0.123747,0.061019,0.515067,0.035426,-0.085996,0.018074,-0.171018,clean
-0.769796,1.954004,-0.814197,1.166978,1.306872,0.482858,-0.416373,0.152076,0.529699,0.341956,-0.330439,0.527589,0.182899,0.428808,0.538014,-0.164605,1.101464,-0.884476,clean
1.641699,1.699126,0.3389,-1.295717,-0.974335,1.885091,-0.629039,0.143268,0.736748,2.291975,-0.682557,-1.846095,-1.601015,-0.616908,-0.981513,-0.263956,-0.087295,-0.034938,clean
9.898356,-3.042691,-6.808848,1.440249,4.068482,-0.03635,-1.861834,1.996082,0.061321,-1.125748,0.17371,-0.517872,0.13345,0.385705,-0.041535,-0.091848,-1.041459,0.732928,buggy
-2.936205,1.564691,-0.064746,-0.358043,-0.019372,-0.162588,-0.198685,-0.312305,0.83225,-0.097557,-0.098413,-0.14876,0.026159,0.213183,0.163011,-0.16553,-0.025658,-0.159478,clean
0.08371,-3.187682,1.095451,0.049294,0.215547,-2.217128,-0.579489,1.481102,-1.6272,-0.105944,-0.55745,0.494696,-0.24662,0.439546,-0.545999,0.656601,0.360566,0.436435,buggy
-2.909399,1.854408,-0.058437,-0.685509,-0.042716,-0.041024,-0.410823,-0.192039,0.462718,0.135835,0.194646,-0.107487,-0.154124,0.166991,-0.023357,-0.06205,-0.103845,-0.005891,clean
-2.520653,1.327343,-0.745245,-0.148826,0.153915,0.789131,-0.280969,-3.574177,-0.943356,-0.535144,-0.986644,-0.095693,-0.287558,0.552679,-0.097356,-0.021533,-0.222839,-0.256609,clean
-2.935786,2.068296,-0.144758,-0.552361,0.100929,-0.174338,-0.485517,-0.141666,0.52044,0.010861,-0.092611,-0.270185,-0.33624,0.160361,-0.065752,-0.042965,-0.178444,-0.082404,clean
-2.753622,-3.744112,1.647555,-1.728119,0.702707,0.572834,-0.731135,0.374292,-0.086071,0.32873,0.164423,0.305017,0.068602,0.378101,-0.139879,0.321214,0.209199,-0.129481,clean
-2.303475,-1.794072,0.67362,-0.800073,-0.35522,0.549287,0.425644,-0.499518,1.110327,0.281507,0.878715,-0.639006,0.076186,-0.293767,-0.177802,0.670173,-0.558073,-0.565867,clean
-2.521649,1.889142,-0.236012,-0.39838,0.508908,-0.541384,-0.390445,-0.663568,0.587975,-0.212294,-0.132077,-0.289382,0.075729,-0.399297,0.347474,0.235724,-0.0697,-0.031829,clean
0.922162,0.50695,0.723971,1.264881,-0.33196,0.596221,1.840147,0.809576,-0.110302,-1.337083,-0.998376,0.672063,0.833536,-0.0224,-0.074043,0.42897,-0.197888,0.216892,clean
-2.866851,2.011414,-0.101014,-0.64643,0.269437,-0.233246,-0.313567,-0.302563,0.764929,-0.308915,-0.130965,-0.133266,-0.068984,0.202702,0.168694,-0.077028,-0.336404,-0.130444,clean
0.817301,-0.332135,-4.020421,1.888115,1.731804,0.611362,-0.019588,1.634698,-1.103313,0.7438,2.502525,-0.229373,1.683887,0.91922,0.052436,-0.527645,0.347775,0.266561,clean
-2.820826,-0.249209,0.394417,-0.614199,-0.04479,0.404091,0.022556,-0.462167,1.168727,-0.021181,0.345882,-0.70523,-0.1646,-0.079839,0.083504,0.343856,-0.457312,-0.480785,clean
-1.178091,1.561955,-0.067892,-0.286778,0.258258,0.131561,-0.025313,-0.338032,1.370417,-0.691853,0.030286,0.268354,-0.762364,-0.478575,-0.308576,-0.184534,-0.079982,0.071405,clean
-2.018059,-3.921449,1.273621,-1.702824,0.771301,0.431589,-0.797406,0.348758,0.283997,0.352845,-0.271822,0.037489,0.064861,0.607466,-0.214341,0.255971,0.411061,-0.026603,clean
-2.830518,-3.989932,1.634028,-1.758276,0.588204,0.701515,-0.695222,0.306578,-0.000353,0.173579,0.213095,0.336757,0.20672,0.312167,-0.124767,0.179298,0.225748,-0.243106,clean
-1.81669,2.546193,0.561857,0.47575,2.184734,1.21849,0.326125,0.128056,0.61225,-0.704108,-0.014672,0.867697,0.947483,0.536434,0.09758,-0.897272,-0.413519,0.539741,clean
-0.944153,-1.126643,0.954525,0.776903,-0.568258,0.185416,2.295813,0.271894,0.226605,0.013949,0.529507,-1.200972,0.264383,-0.225746,0.127719,0.047975,-0.366031,-0.61628,buggy
-2.504163,-3.462542,0.741607,-1.444465,1.501405,0.631036,-1.216809,0.053799,-0.498663,-0.127749,0.213535,0.064395,0.293805,-0.390655,0.30256,0.432783,0.180294,-0.109236,clean
0.027225,-0.485356,-0.241467,0.636904,-1.143368,1.161471,0.938892,0.6633,0.436838,-1.308402,-0.961993,-1.042878,0.275541,0.186216,-0.170035,0.870437,0.056515,-0.337515,buggy
-2.357083,2.251738,0.121465,-0.749875,-0.19145,-0.370988,-0.764485,-0.183925,-0.004515,0.421687,0.698863,0.291691,-0.510131,0.344345,0.295933,0.570611,0.23889,0.205884,clean
6.959171,0.576645,-1.70716,0.341621,-1.889856,-0.81877,-0.792679,0.645064,0.036091,-1.011946,0.11053,1.109057,-1.300045,0.268992,0.068567,2.928571,0.731444,0.414585,buggy
-2.009132,0.45803,-0.286988,0.767137,-1.140132,-0.469165,1.263626,0.819332,-0.857032,0.076265,0.059624,-0.353901,0.661056,0.267374,-0.082423,-0.157264,0.3703,-0.026611,clean
-2.286463,-3.089313,1.561489,-1.381192,1.140259,-0.326117,-1.557679,0.582147,-0.447005,-0.321926,-0.14001,1.208713,-0.258822,0.332427,-0.415079,0.656638,0.545446,0.048493,clean
-2.525286,1.959379,-0.303098,-0.605346,0.425842,-0.231978,-0.35484,-0.256988,0.787917,-0.343428,0.020727,-0.179313,-0.079482,0.2211,0.080131,-0.224893,-0.412527,-0.161269,clean
-3.206384,1.783838,-0.181193,-0.611572,0.179941,-0.022256,-0.484715,-0.486944,0.628256,-0.139492,-0.117789,0.142405,0.388044,-0.029946,0.172572,-0.162213,0.099454,0.037272,buggy
-2.814701,1.531675,-0.299121,-0.598354,0.268793,-0.109316,-0.155463,-0.651675,0.550623,-0.030256,0.018593,-0.230093,0.148878,-0.491399,0.474355,0.088258,-0.061316,-0.22432,clean
-3.184739,1.526532,-0.317405,-0.56174,0.451297,0.064202,-0.490804,-0.957002,0.234227,-0.056253,-0.13289,-0.062855,0.860766,-0.83138,0.49942,0.074979,0.416702,0.174012,buggy
8.196111,-2.520703,-5.02521,3.516011,-1.718321,2.652712,1.220139,-5.202338,-1.996864,-0.178603,-0.419004,2.837795,0.50179,4.245337,-0.305742,0.910941,-1.09291,-1.018071,buggy
2.061848,2.150733,-0.443682,-2.563027,-0.035107,-2.781848,0.566611,-0.723374,-0.514138,0.581083,2.131509,0.631718,-0.583071,-0.35576,1.181668,1.240904,-0.954472,-0.700222,buggy
-2.161457,-1.347728,0.676807,-0.870216,-0.214662,0.309482,0.041106,-0.596186,1.218611,0.138758,0.730218,-0.495382,0.236923,-0.204684,-0.425492,0.457615,-0.484985,-0.44848,clean
-0.610071,0.359288,-1.283631,1.242363,-0.481179,0.003167,0.898101,1.030694,-0.860949,0.392421,0.958165,0.242759,0.341697,0.565237,-0.016652,0.060218,0.647286,0.165056,clean
4.623654,2.745038,0.604206,-0.605442,-1.924311,3.304356,0.488151,2.64289,-2.164894,3.08414,-2.743584,-3.275622,-2.63143,-0.929115,-2.71534,0.569226,0.670167,-1.028475,buggy
-0.575137,0.980509,-1.269669,1.465019,-1.233229,-0.247323,1.514005,-2.316959,-2.476258,-0.842587,-2.43795,-0.20547,-0.842012,1.081883,-0.059122,0.103389,0.039716,-0.098314,clean
1.044015,0.879485,0.303396,-0.269171,-0.752024,0.053151,-0.063181,-0.991955,1.847792,-0.211945,0.75077,0.014604,-0.756456,-0.240725,0.344446,0.075339,0.657119,0.076486,clean
-2.67877,0.841044,-1.019374,0.024806,0.5423,0.719969,-0.002411,-3.515694,-1.003877,0.034665,-0.323689,-0.097292,-0.260098,0.428093,-0.132946,-0.495679,-0.23654,-0.251184,clean
-2.352558,1.896014,-0.354055,0.540813,-0.49894,-0.768731,0.549736,0.569247,-0.557729,-0.534221,-0.466255,0.138179,0.286257,0.457866,0.457296,0.045816,0.1818,0.083931,clean
-2.85905,1.991233,-0.115729,-0.486049,0.104272,-0.233325,-0.52121,-0.237317,0.690859,-0.124837,-0.128332,-0.282515,-0.223251,0.150027,-0.063476,-0.147347,-0.197185,-0.086823,clean
3.186811,-2.953513,-1.232615,0.329393,4.772752,-1.033969,-1.466029,0.934797,-0.828435,-0.104714,1.331422,1.075197,0.151891,-0.048695,-0.110282,0.68168,-0.450915,0.473653,clean
-2.908717,-1.352055,0.937492,-1.038479,0.685208,0.174327,-0.871641,0.261905,0.239698,-0.185524,-0.417589,0.037777,-0.471306,0.377971,0.683416,-0.518179,-0.022468,-0.094052,clean
-0.615146,0.55571,-1.693812,1.187337,-0.069157,0.316441,0.656176,1.388988,-1.210092,0.400069,1.25423,-0.013505,0.415771,0.834649,-0.407703,-0.129921,0.280894,0.222995,clean
3.656644,-0.841646,0.532309,1.719045,-1.456806,-2.102282,0.902016,0.331871,0.301386,0.161736,0.196496,-1.063293,-0.973392,-0.423821,-0.452458,0.614449,0.464561,-0.159854,clean
-2.698431,0.00835,0.299951,-0.772025,0.32092,0.118724,-0.364237,-0.174324,0.648786,-0.11482,0.452674,0.398955,0.153649,-0.100426,-0.520314,0.430017,-0.071403,-0.07873,buggy
-2.852966,1.03217,0.161212,-0.69028,0.163362,-0.206638,-0.421018,-0.237176,0.655372,-0.190899,-0.00399,-0.071711,0.035508,0.199199,-0.149658,0.156476,-0.05877,-0.204329,buggy
0.590043,-5.193608,-0.671355,1.10345,0.807907,0.643904,-0.194645,0.630172,-1.394197,-0.707636,0.737388,-0.48009,0.650592,-1.719977,0.450591,0.314706,0.086384,0.091472,clean
-3.010165,2.005343,-0.093261,-0.548986,0.243856,-0.192007,-0.386671,-0.295666,0.754376,-0.297782,-0.122545,-0.123432,-0.069086,0.221156,0.196838,-0.07002,-0.222975,-0.109797,clean
-3.090645,1.813104,-0.149298,-0.438528,0.06475,-0.022125,-0.402448,-0.316863,0.814118,-0.106235,-0.059679,-0.238271,-0.070728,0.153479,0.122316,-0.197258,-0.124763,-0.09866,clean
-2.746275,1.007713,-0.158316,-0.504771,-0.118245,0.001148,-0.071842,-0.544119,0.670046,0.136059,0.346215,0.089365,0.343699,-0.276293,0.188053,-0.126131,0.04514,0.0025,clean
0.621062,-5.42342,0.98467,1.32844,-0.401853,-0.619706,0.527067,-1.045919,-1.438602,0.197539,-0.509392,0.053781,-0.263779,0.306427,-0.19244,-0.095441,-0.050584,0.000012,clean
-0.854608,0.952001,-1.266297,1.236549,-0.568862,0.631937,0.301257,0.604667,-0.100377,-0.9392,-0.720202,-0.218007,0.612039,0.70037,0.508475,0.470511,0.463591,0.048051,clean
-2.812518,1.985549,-0.351906,-0.914342,0.370901,-0.239892,-0.064867,-0.358865,0.476108,-0.157839,-0.235983,-0.074574,-0.018736,-0.172547,0.258172,-0.040909,-0.285156,-0.365869,clean
-1.615098,1.256406,0.194085,-0.779935,0.424262,0.715005,-0.816273,-0.009369,0.346202,-0.159121,0.51552,0.025022,0.084962,0.131546,-0.583922,-0.368433,-0.062896,0.467713,clean
0.759235,-1.313037,0.580378,1.229275,-0.736739,0.393375,2.215069,0.458623,0.580643,-0.371079,0.148243,-1.302287,-0.082622,-0.483251,-0.223374,0.048322,0.012393,-0.76753,buggy
-1.899184,1.959191,0.093288,-0.42081,0.295031,0.103075,-0.580487,-0.179829,0.238682,0.694144,-0.096935,0.109638,-0.311822,-0.688509,-0.040265,-0.308367,-0.050696,-0.323456,clean
-3.103464,1.951407,-0.167637,-0.489256,0.180007,-0.171336,-0.462634,-0.279109,0.786138,-0.319772,-0.235192,-0.141811,-0.048999,0.184213,0.124699,-0.208175,-0.176084,-0.149802,clean
-1.106153,-1.811717,1.535643,0.704849,0.46937,0.285767,0.87412,1.46576,-0.934182,-0.208824,-1.632371,0.443296,-0.788603,0.935253,3.015794,-2.340313,0.892462,1.099479,clean
-0.963894,1.640157,1.583084,0.400491,2.05794,1.592491,0.768224,-0.428478,0.758089,-0.257408,-0.132297,-0.557813,0.316447,-0.780796,-0.00829,-0.831728,-0.134489,0.607079,clean
-2.543709,-2.996205,1.084499,-1.505472,-0.326341,1.25593,0.302488,-0.301583,0.787932,0.645766,0.812762,0.383633,1.257604,0.202029,-1.184764,0.93709,0.735807,-0.205743,clean
-1.848367,1.797925,-0.261599,-0.833374,0.085473,-0.607304,-0.448346,-0.250723,0.240627,0.125082,1.004074,0.102065,-0.19955,-0.070167,0.200668,0.258691,-0.324953,0.007922,clean
-1.118152,-3.908696,3.259673,0.18648,1.068132,1.051828,1.575473,1.23894,-1.258052,-0.326644,-0.345858,0.854271,1.25348,0.34214,-0.11413,-0.464801,0.850183,0.535918,clean
0.562793,1.85869,-0.528552,2.000868,-1.488902,-1.141935,0.040415,1.377917,-1.199179,-0.653583,0.35842,0.557589,-1.480068,-0.515525,-0.602316,0.242837,0.183604,0.421121,clean
-2.970449,-2.383877,1.488092,-1.631679,1.339268,-0.124002,-1.641762,0.63618,-0.412106,-0.634897,-0.562408,0.345544,-0.161267,0.518317,-0.35867,0.332046,0.114883,-0.16825,clean
-2.302465,-1.865594,0.297773,0.689635,-1.428802,0.562784,1.638,0.335018,0.127599,0.162352,0.556888,-1.156525,0.556548,-0.035626,0.258645,0.023117,0.015456,-0.523257,buggy
-2.810692,1.883097,-0.179696,-0.395652,0.163755,-0.400478,-0.395545,-0.274456,0.763718,-0.259043,-0.163014,-0.135492,-0.138151,0.144037,0.093992,-0.108163,-0.162415,-0.124755,clean
-1.597428,1.252145,0.15991,-0.778495,0.451914,0.715392,-0.826294,-0.003214,0.338051,-0.149757,0.534061,0.018623,0.099996,0.126565,-0.576852,-0.367237,-0.062108,0.466826,clean
-2.136261,0.489164,-0.424661,0.939705,-0.952451,-0.307466,1.088203,0.881732,-0.815871,-0.148818,0.05224,-0.228561,0.814895,0.337321,-0.138374,-0.343744,0.409378,0.071657,clean
-1.173872,2.173067,0.255174,-0.599588,-0.093625,-0.132735,-0.871295,0.307312,-0.298674,1.059584,0.424167,0.251287,-1.599445,-0.463977,-0.830369,0.385141,-0.223006,0.103293,clean
-3.041814,1.98659,-0.05346,-0.438766,0.314023,-0.209846,-0.354764,-0.315562,0.84936,-0.253158,-0.226815,-0.169022,-0.060785,0.266608,0.170174,-0.047555,-0.144236,-0.130606,clean
-1.97688,-4.978213,1.295558,-1.617378,0.233722,1.624398,-0.098717,0.2983,0.383525,0.56006,0.598096,-0.078733,0.02083,0.244641,0.019797,0.36855,0.269265,-0.365477,clean
-2.805656,2.086616,-0.050274,-0.875291,-0.021675,-0.1789,-0.644213,-0.216328,0.32364,0.006512,0.385423,0.166403,-0.10856,0.23602,0.14144,0.136274,-0.048795,0.039859,clean
3.609244,1.453182,-0.890556,0.916509,-1.037473,-1.855857,0.13254,0.317665,0.455175,-0.451684,-0.38672,0.017744,-0.827733,0.359202,0.181533,0.974698,0.151585,0.87539,buggy
-1.442449,1.187866,-1.380161,0.994984,-0.182368,0.188184,0.28713,-0.356565,-0.970115,-1.083123,-1.064124,-1.28427,0.981236,-1.476682,0.998362,0.756846,0.448865,0.08647,clean
-0.906756,0.967765,0.458219,-0.450351,0.088875,1.185623,-1.259103,0.06544,0.812969,0.068582,-0.475712,-0.460084,-1.084782,-0.301729,-0.181388,-1.07191,0.264351,0.054003,clean
3.985829,1.411282,-3.533173,-4.054733,3.142228,-2.656325,-0.447593,-1.626188,-2.295336,0.051145,4.486427,0.654111,1.474308,-2.596279,2.111818,0.20785,-1.956555,-0.501454,clean
0.970705,2.150212,0.116793,0.291328,-0.02306,0.421425,-1.935063,-0.061845,0.980424,0.805046,-0.187357,0.210695,-0.514168,-0.57572,-0.523206,-1.090494,-0.52059,0.166268,clean
-2.096847,0.575212,-0.22912,0.757112,-1.135397,-0.492157,1.202405,0.8604,-0.920995,-0.004963,-0.032071,-0.247853,0.671654,0.294078,-0.168902,-0.175702,0.388639,0.028083,clean
-2.337224,-3.849158,1.15591,-1.59153,0.957927,0.369546,-0.956778,0.126821,-0.398605,0.099184,0.326008,0.602449,0.205634,-0.509013,-0.038031,0.400272,0.370952,-0.039902,clean
-2.303907,1.507543,-0.955974,-0.033122,0.581771,0.329492,-0.703348,-0.138175,0.759614,0.140893,0.774855,0.47631,0.216455,0.676819,0.13165,-0.248077,-0.11624,0.206652,clean
-3.220849,1.699152,-0.087467,-0.55623,0.045266,0.022116,-0.386525,-0.333512,0.762172,-0.0769,-0.070187,0.214179,0.36152,0.270968,0.019141,-0.293714,0.114271,0.019281,clean
-3.027425,1.580156,-0.02935,-0.578555,-0.090853,0.121736,-0.330302,-0.191136,0.540771,0.279431,0.178657,0.007738,-0.021608,0.162434,-0.11642,-0.117368,0.044032,0.043244,clean
15.087313,3.907599,8.622936,4.35469,13.239663,3.354272,5.359698,0.934487,1.935034,1.749298,-0.515112,-0.749956,-0.528322,-0.985039,-1.564336,-4.471877,0.366657,-3.51922,buggy
-2.724077,1.973451,-0.38254,-0.51556,0.502168,-0.064191,-0.42183,-0.2157,0.75656,-0.313462,0.072785,-0.087141,-0.039559,0.281381,0.159926,-0.152955,-0.356412,-0.095057,clean
8.524985,-2.216521,1.200533,2.004112,2.724238,0.703829,-1.237754,2.426218,-1.123657,0.021668,-0.474647,0.780939,-1.306158,-0.145184,-1.634149,-0.111859,-0.379726,1.259751,buggy
-2.153531,1.943892,-0.445687,-0.45123,0.126341,-0.507404,-0.603627,-0.104873,0.475031,-0.009406,0.376547,0.072313,-0.673442,-0.254812,-0.163502,0.094765,-0.334967,0.026545,clean
-0.791686,-2.792646,0.572128,-0.853057,1.868768,-0.785797,-1.885575,0.764117,-0.195962,-0.231675,0.414884,1.149578,-0.839261,0.35608,-0.668928,0.478334,-0.217696,0.387275,buggy
-2.639972,0.897994,-0.203828,-0.768593,-0.342274,0.038685,0.257211,-0.443705,0.75503,0.520271,0.471738,0.619161,0.507807,0.011845,-0.120267,-0.270766,0.215507,0.110329,clean
-2.485259,0.86964,-2.180839,1.01891,2.306881,0.79979,-0.647204,-11.860073,-6.52897,-1.242215,-3.249478,-1.604436,-0.865927,-3.345477,-0.024502,-0.099333,0.072371,0.782947,clean
-1.95888,0.523335,-0.220563,0.666214,-1.202621,-0.469916,1.325653,0.861728,-0.959045,0.169364,0.084235,-0.376209,0.534513,0.263031,-0.149734,-0.109757,0.322158,-0.036849,clean
-2.129267,0.928823,-0.956722,-0.731799,0.735769,0.082497,-0.362896,-1.214129,-0.116354,0.207706,0.414075,-0.277245,0.91523,-1.641402,0.596,0.625177,0.467395,0.249817,clean
-0.733266,0.606358,-0.613228,0.747209,-1.07921,-0.194805,0.848035,0.886511,-0.903216,-0.266468,0.607443,-0.149636,0.486641,0.498061,-0.216835,-0.125959,0.539457,0.098085,clean
-0.666586,1.089973,-0.566616,-0.826242,0.006677,-0.233564,-0.737528,-0.41146,0.694746,-1.036787,-0.79279,-0.294061,-0.129376,-0.586975,-0.278408,0.905671,-0.291182,-0.250988,clean
-2.308059,-2.555945,0.67519,-1.278539,1.821241,0.144564,-1.780518,0.855126,-0.477091,-0.565701,0.032508,0.788789,-0.213286,0.783934,-0.364519,0.282315,-0.053793,-0.039576,clean
-1.497628,-4.352328,-0.183392,0.734887,-3.21159,2.596771,3.746742,-0.299975,0.986242,1.983904,2.188963,-0.80895,1.492102,-0.501412,0.466579,-0.668045,0.64342,-0.038677,clean
-0.684344,1.86955,-0.056674,0.530021,-1.140429,-0.394568,0.181886,0.512615,-0.488385,-1.610749,-0.12755,-0.460998,0.377577,0.414313,0.370144,-0.138961,-0.018541,-0.198544,clean
-2.781617,2.020046,-0.840806,-0.251144,0.820876,0.160017,-0.809621,-0.067694,0.704972,-0.323717,0.218833,0.161733,0.136382,0.470694,0.100708,-0.300257,-0.184281,0.000679,clean
-1.14631,0.73946,-1.280034,1.058064,-0.235536,-0.290674,0.874319,1.227591,-1.174028,0.25549,0.77792,-0.202609,0.385477,0.499366,-0.245851,-0.089951,0.213829,0.07817,clean
-2.005673,-4.635764,1.460679,-0.272781,-0.45398,0.205882,0.519084,1.2626,-1.271102,-0.023327,0.049394,0.119884,0.831171,0.439672,-0.14745,-0.00333,0.548023,-0.125914,clean
-0.385354,0.076405,0.182666,-0.022343,0.149912,-0.903223,-0.352095,-0.262527,0.750008,-0.416025,-0.266958,0.29966,0.166862,-0.43841,-0.604999,0.835867,-0.251015,-0.108979,buggy
6.179288,1.622029,-0.021709,-0.278359,0.027857,-1.366986,-1.416145,-1.010323,0.609246,-0.701232,2.512874,-0.814632,-0.443282,-1.169394,-0.235115,-1.666445,0.807594,-2.088131,buggy
-2.594329,2.032419,-0.34717,-0.540877,0.264698,-0.164431,-0.578914,-0.123947,0.551069,-0.026337,0.151841,-0.24017,-0.341187,0.144892,-0.132543,-0.16066,-0.291162,-0.078496,clean
7.581477,-0.352105,-0.676132,4.49844,-1.339202,-0.619465,-1.727534,0.090873,-0.890969,0.153975,-0.108948,0.955177,-1.58205,-0.036748,-0.894857,-1.422972,-1.075022,0.2479,buggy
-0.378249,0.672939,-0.743885,1.589581,-1.349557,-1.199,0.969956,0.544428,-0.344374,-0.144769,0.221931,1.879626,-0.451738,-0.359315,0.661806,0.283363,0.533648,0.266711,clean
-1.929988,2.082536,0.116495,-0.825302,-0.240713,-0.296029,-0.978707,-0.409554,0.587157,-0.14187,0.354722,0.06343,-0.010988,0.416217,0.222046,0.032104,0.084095,0.268701,clean
7.932039,-3.725659,-1.227048,1.473656,-4.857071,1.194617,2.066298,-1.194088,3.22283,0.214871,0.799538,1.27822,-0.631326,-1.563905,0.752396,1.121799,1.098824,0.462526,buggy
-2.823618,-0.377034,0.178913,-0.626509,-0.527671,0.618735,0.328365,-0.554503,1.070678,0.585292,0.773266,0.098829,0.48925,-0.059147,0.053247,-0.084569,0.11065,-0.121242,clean
-2.686984,-4.739943,1.677486,-1.523901,0.172304,1.02159,-0.198964,0.101161,0.342842,0.553718,0.590172,0.000079,0.092374,0.17218,0.233635,0.20321,0.219153,-0.403083,clean
-0.087788,0.275325,-0.653492,2.006671,-1.246775,-1.090012,1.043691,0.108223,0.178445,-0.059883,0.592045,1.333835,-0.537083,-0.831304,0.868313,0.273859,0.22836,0.31485,buggy
-2.64745,1.95512,-0.175976,-0.510155,0.092835,-0.515368,-0.427579,-0.25883,0.641184,-0.070327,-0.065141,-0.171227,-0.251183,0.204864,0.099405,0.009938,-0.075066,-0.184204,clean
-2.758108,1.539827,-1.155819,0.155313,1.149554,0.327575,-0.67677,-4.158668,-1.712102,-0.641047,-1.115778,-0.650009,-0.468371,-0.82394,-0.040259,-0.278216,-0.210485,0.282488,clean
27.255611,1.328906,-11.482955,0.700655,1.265283,6.876542,-4.793868,3.302688,1.022845,-3.146517,3.264701,0.687153,-2.566484,2.373417,-0.811027,2.201208,1.983411,2.224314,buggy
-1.369482,-4.549738,1.612078,-1.68241,0.615322,-0.746473,-0.451728,-0.128627,0.581377,1.461272,0.035059,0.040627,0.392452,0.65082,-0.011297,0.266714,0.16664,0.506946,clean
0.752709,0.287274,0.891961,1.512704,-0.442453,0.668343,1.634025,0.788874,-0.154404,-1.226467,-1.125856,1.091411,0.897723,0.134954,0.133437,0.740177,0.160069,0.262944,clean
-1.471447,0.574377,-0.720457,-0.314849,0.044548,-0.390622,-0.047041,-1.312321,0.825211,0.427074,0.784507,-0.07994,0.20982,-1.621261,0.758693,0.108599,-0.184101,0.2578,clean
-1.808265,1.95169,0.267197,-0.126881,0.617988,-0.719671,-0.182258,-0.53077,1.13348,-0.029315,-0.113914,0.321958,-0.360839,0.097463,0.236181,0.001245,-0.100885,0.448096,clean
-1.560852,-3.789831,0.353947,-1.476577,-0.485175,1.914894,0.730041,-0.381517,1.631054,0.474192,0.511868,-1.856824,-1.363779,-0.491236,1.686625,-0.131873,-0.958196,-0.820817,clean
