@relation 'pc4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-12'

@attribute 0.237LOC_TOTAL... numeric
@attribute -0.294CONDITION_COUNT... numeric
@attribute 0.327PERCENT_COMMENTS... numeric
@attribute -0.367CYCLOMATIC_DENSITY... numeric
@attribute -0.47DESIGN_DENSITY... numeric
@attribute -0.607MAINTENANCE_SEVERITY... numeric
@attribute 0.433HALSTEAD_CONTENT... numeric
@attribute 0.351PERCENT_COMMENTS... numeric
@attribute -0.792PARAMETER_COUNT... numeric
@attribute 0.453HALSTEAD_LEVEL... numeric
@attribute -0.385LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
0.213114,0.168271,0.114349,0.725441,2.311382,-2.042502,2.171924,-2.366958,1.06851,-0.462206,-1.087952,clean
-1.888922,0.123611,0.080896,-0.205726,0.204681,0.825108,0.064183,-0.99312,-0.146917,-0.119528,-0.360119,clean
-0.900549,-0.595638,1.400155,0.346817,0.660232,-2.771172,2.211548,-0.674969,1.62501,0.834555,-1.164915,clean
-3.327687,0.847673,-0.762168,-1.162257,-1.992395,-0.763397,-1.012841,-0.946885,-0.357026,0.856356,0.919389,clean
-3.195603,0.397157,-0.7413,-0.827723,-0.301166,-0.219029,-0.589447,-0.012952,0.551321,-0.944529,-0.218455,clean
0.621091,-0.266352,1.091523,0.625168,-0.201936,1.381214,-0.094561,-0.959465,0.595546,-0.388423,-0.289622,clean
-2.978516,-0.477118,-1.14167,-1.32126,0.654596,0.6769,-0.361569,1.274916,0.568797,-0.220182,0.044677,clean
-3.750965,0.862944,-0.772667,-1.53823,-2.187848,-1.166542,-1.496012,-1.109708,-0.689435,1.577082,1.519418,clean
-0.595557,0.889981,-0.960276,0.150273,2.298847,-2.266026,1.736361,-0.869284,1.323281,-0.457621,0.339474,clean
-1.085434,0.210973,-0.701342,0.318805,0.484108,0.223438,0.033335,0.301766,0.613478,-0.048606,0.865108,clean
-1.776747,-0.159617,0.873591,-0.11121,0.798385,0.415154,0.210431,-0.141854,-0.23571,0.573705,0.357127,clean
-0.807349,-0.409151,0.556626,0.168025,2.027574,-2.215737,2.340876,-1.520947,1.559631,0.375473,-0.178688,clean
-2.704896,-0.792793,-1.389491,-1.117683,1.115118,0.865523,-0.064071,1.722437,-0.038397,-0.151607,-0.151006,clean
1.458192,-1.107557,1.121567,0.192667,0.290089,1.217642,0.040273,-0.633067,-0.198685,-0.127991,-0.523347,clean
-2.414146,1.01858,0.322212,0.056654,-0.910082,-0.492042,-0.479831,-0.533778,0.176143,-0.086308,0.254767,clean
1.258882,0.062926,2.389263,-0.35623,1.276728,0.506629,0.406832,1.072524,-0.042878,2.226695,-1.190313,buggy
1.939489,-0.006608,-2.953677,1.290516,-1.167672,2.251965,-0.240012,0.328664,0.540914,-0.021586,-0.773992,clean
4.611127,-0.714797,1.625247,0.591074,-0.794296,0.105725,-0.507742,-0.609145,0.668143,-0.735582,0.046807,clean
2.420846,-3.445799,0.655449,-1.175606,1.792031,-0.154354,1.221339,0.160911,-2.740491,0.20243,0.427764,clean
6.963324,2.847923,-1.300491,1.247441,3.204455,1.030052,-2.047944,0.429436,0.154212,0.513109,0.257952,clean
4.297344,0.664662,-3.237421,3.418891,-4.786765,0.743239,1.771578,-0.214775,1.125065,-0.31024,-1.955463,clean
-1.888,-0.071121,-0.296383,0.093675,1.313538,0.474023,0.176704,0.973885,-1.065505,0.284106,0.560896,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
11.04524,-1.551618,2.314036,-0.484422,1.980291,-0.627934,-3.316059,-0.950247,-0.274999,-0.028628,-0.514932,buggy
-0.588511,-0.783505,0.546707,-0.133265,0.106274,1.42972,0.120206,-0.739055,0.436366,0.283487,0.042919,clean
-2.30389,-0.427359,0.01824,-0.684359,0.954511,0.546648,0.040687,-0.238754,-0.222608,0.634463,0.345707,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-3.333602,0.882817,-0.422303,-0.87883,-1.419704,-0.763812,-1.030057,-0.953944,-0.295743,0.580584,0.990775,clean
6.355828,0.219927,1.292414,-0.81067,-0.37111,1.524881,0.817149,-0.541608,-0.328915,-0.208033,-0.573439,clean
-1.965742,0.125513,0.336926,0.186263,0.114483,-0.057754,0.456479,-0.71478,-2.48837,-0.073267,-1.122239,clean
-1.728999,0.285021,0.765465,0.270065,-0.74892,0.00261,-0.149215,1.344924,-0.668554,1.311505,-0.036036,clean
-1.381738,-0.020485,0.904375,0.043386,0.900097,0.54953,0.384909,-0.163672,-0.133465,0.574461,0.134799,buggy
-0.91669,0.102016,1.237686,0.387854,1.29238,0.205678,0.497935,0.105152,-0.812505,0.127126,0.13133,clean
-1.548655,0.241105,0.934948,0.172567,-1.270075,0.629333,-0.040372,-0.695999,0.353536,0.605403,-0.495566,clean
1.757836,-0.633819,0.795067,0.348321,-0.435742,1.539468,0.217701,-1.321811,-0.282482,-0.79305,-0.511898,clean
-1.52008,0.139445,-0.934302,0.192446,0.209943,1.374535,-0.388188,0.15717,0.406458,-0.134117,0.217335,clean
-2.083471,1.395544,-0.107982,0.074528,0.174376,-0.852597,0.092757,-0.613114,-1.906086,-1.191015,-0.107992,clean
-3.106796,0.645165,-0.803112,-0.720447,-0.684431,-0.87932,-0.476083,-0.461497,-1.32135,-0.234949,0.000116,clean
2.27501,-0.469893,2.272537,1.121058,-1.059908,0.72369,0.194762,0.244204,-0.013175,-0.659515,-0.821031,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
0.636385,-1.01964,0.976021,0.106135,0.242665,1.48796,0.261131,-0.546771,0.487869,0.026541,0.292925,clean
-1.320505,-0.888829,-0.772526,-0.718391,-0.138848,-2.638609,1.860512,-1.57648,0.624351,0.253581,-1.832836,clean
-1.783554,-0.282072,0.210019,-0.050372,1.409687,0.574086,0.450761,-0.338794,-0.793068,0.108809,-0.04207,clean
10.589952,0.366472,-6.779279,4.710885,-0.785629,0.320392,-0.429097,-0.026891,-0.417485,0.459271,-0.021894,clean
10.163475,-6.396809,2.183457,-1.542984,-1.269861,-2.806525,1.076164,-0.982611,-1.177239,0.32523,0.685805,clean
-2.340185,1.124091,-0.07775,0.062289,-0.403028,-0.456601,-0.309848,-0.789131,-0.484318,-0.81786,0.245069,clean
-2.357558,-0.177804,-0.240473,-0.526319,-0.232755,0.648708,-0.263667,-0.849175,-0.191442,0.15696,-0.506558,clean
-1.123994,0.175855,-1.177109,0.290797,0.323511,0.371604,0.214627,0.392814,-0.177277,-0.061432,0.453854,clean
-2.017788,0.072981,-0.829312,-0.204538,0.108248,1.113374,-0.342755,0.281129,0.356637,0.062902,0.370318,clean
-0.388689,1.784228,0.14344,0.799968,0.301594,-0.267844,-0.482595,-1.090983,-0.127797,-1.646065,0.245399,clean
-0.910445,0.223266,2.040012,1.094619,-0.548807,-0.652504,0.143402,2.339048,-0.352154,0.323904,0.290634,clean
-1.078008,-1.023089,0.492389,-0.493596,1.296188,-2.182604,2.2271,-1.381105,2.50478,1.394803,-0.904044,buggy
-0.604152,0.654988,0.930936,0.488589,0.330791,0.69636,0.126898,-0.912292,-0.101388,-0.507678,-0.182248,clean
-1.206754,-0.234518,0.310384,-0.076961,-0.578364,1.331526,-0.002152,-1.081373,0.422464,0.162632,-0.31935,clean
-1.636087,1.388253,-0.008147,0.19207,-0.008027,-0.18417,-0.644111,-0.976013,0.363117,-1.052103,0.421192,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-1.086633,-0.114681,2.057427,0.45143,0.960402,-0.486864,0.679615,1.156306,-1.460129,1.533624,-1.254129,buggy
-0.049085,-0.646167,2.324229,0.91649,0.119432,0.553182,1.120353,0.965355,0.102987,1.072761,-0.265284,clean
1.962559,-0.031179,2.177849,1.835576,-0.488355,0.307598,0.55768,0.911073,-1.122387,-0.51432,-1.687201,clean
-3.180542,0.972027,0.096786,-0.727014,-1.630451,-0.961277,-0.921926,-0.558487,-0.292679,1.062198,0.597778,buggy
2.508793,0.995086,1.435226,0.75849,3.827985,-0.616449,-0.581393,0.276462,-2.742038,-0.529104,-0.531756,buggy
-2.650914,0.925136,0.255638,-0.029295,-1.255239,-0.866075,-0.402123,-0.337585,-0.648583,0.27307,-0.130203,clean
-1.15358,0.283671,0.645051,0.849515,0.426994,0.157356,0.668485,-0.741221,-2.232398,-0.807035,-1.201997,clean
3.691196,-0.400578,0.13178,-0.185395,3.680608,-3.653641,1.96922,-1.266788,-0.446833,0.481438,-1.111569,clean
-1.49396,0.183078,0.600286,-0.097588,0.712272,0.949068,0.295045,-0.79109,0.398556,0.492032,0.824755,clean
-0.769759,0.097736,2.302163,0.819973,-0.93103,-0.118536,0.163924,0.662073,0.006676,0.366396,-0.906938,clean
-0.187925,-0.712435,0.441464,0.130534,1.183367,0.067791,0.406289,-0.40453,0.076179,0.207921,0.338599,clean
-1.727888,-1.171119,-3.302265,-1.53316,1.861867,-2.810627,1.756967,1.257639,1.912469,0.198636,0.52697,clean
8.358344,-2.238291,0.806494,-1.104831,1.164657,-0.549859,-1.267904,-1.30489,0.199223,-0.301971,1.801947,clean
-1.172387,-0.030166,-1.228576,0.236658,-0.059124,1.538613,-0.377051,0.343384,0.503085,-0.258383,-0.051249,clean
-0.159359,-0.837888,1.638018,0.596493,-0.990939,0.4159,0.326659,0.367016,-0.852581,0.025586,-1.365065,clean
-1.281455,-0.03501,-1.340925,0.123027,-0.090291,1.542487,-0.38281,0.349361,0.486205,-0.17743,-0.07986,clean
-1.723163,0.032598,0.725674,0.082852,-0.180545,0.751556,-0.199425,-0.700663,0.555445,0.3053,-0.405042,clean
1.187526,-0.352191,2.791341,-0.174065,1.061297,0.357318,0.083283,1.539142,0.697332,2.243432,-0.624063,buggy
-0.8137,-0.425431,1.130793,-0.136364,1.162008,0.977029,0.190139,-0.085887,0.434934,0.89765,0.702024,buggy
-2.508592,1.419664,-0.32305,-0.523043,-1.081415,-0.287047,-0.325764,-1.009722,-0.107549,-0.08782,0.666106,clean
-3.166503,-1.185164,-3.521501,-3.444034,0.553283,0.33172,-1.200475,3.201361,2.105067,-0.139312,0.784427,clean
-1.722172,0.463097,-0.486679,0.479173,-0.13184,1.198394,-0.565983,-0.374392,0.412267,-0.565971,0.010489,clean
-3.479159,0.943935,-0.495724,-1.061543,-1.712234,-0.907793,-1.17965,-1.082274,-0.473258,0.973219,1.212279,clean
-2.204148,0.831951,1.045885,0.239526,-1.927697,-0.945801,-0.263352,0.489686,0.173693,0.627465,-0.347173,clean
6.48496,-1.565133,2.321395,0.367085,0.143258,-0.556814,-0.151351,0.196244,-0.25739,-0.812038,1.08773,clean
-1.61525,-0.463634,-1.872341,-0.106315,2.268242,-2.808612,1.879225,0.126926,0.70096,-0.125368,0.241216,clean
11.082831,-2.849959,0.475473,0.42399,-1.777691,-0.813408,-0.377421,-1.632794,0.578165,-1.098963,0.778086,clean
-1.617998,-0.034478,0.400947,-0.211814,0.971047,0.971568,0.168804,-0.612931,0.548386,0.40718,0.55718,clean
-1.502925,1.706949,-0.394714,-0.108327,1.039953,-0.908456,-0.488352,-0.638123,-1.771294,-1.341072,-0.559218,clean
1.186125,-1.803941,1.117928,-0.661739,0.564878,1.351209,0.264587,0.17964,0.527036,0.734754,0.036126,clean
10.523893,-1.336207,-1.955266,3.995235,-2.782783,1.704102,0.199615,-2.563411,0.605268,-2.216736,-0.910809,clean
-2.541843,0.935552,-0.206415,-0.051244,-0.392243,-0.231658,-0.584959,-0.792171,0.291232,-0.712828,0.270204,clean
-0.893328,-1.659818,0.436878,-0.826053,2.16786,-2.143961,2.552614,-1.399369,2.655363,1.725594,-0.27959,buggy
-2.201074,1.163013,-0.057651,0.129517,-0.290678,-0.416678,-0.283372,-0.794196,-0.435807,-0.919474,0.235238,clean
-3.444453,-0.399214,-2.312218,-2.381785,-0.059783,-0.232656,-0.902487,1.621047,1.56777,-1.499029,-0.603149,clean
2.941413,1.823558,1.498544,-0.202838,2.026997,0.781377,-0.607197,-0.466683,0.646649,-0.451665,1.420444,buggy
-0.558001,-0.16669,0.572473,0.151174,1.952964,-2.174816,2.46757,-1.630541,1.4903,0.242446,0.064154,clean
-0.897432,0.517877,1.098982,0.377334,-0.855501,0.821507,0.196586,-0.66162,0.545065,0.512201,-0.796535,clean
-2.509464,0.15285,-0.553751,-0.519006,0.153894,0.566051,-0.359393,0.19324,0.128569,0.555056,0.975171,clean
2.765549,-1.153896,1.333992,0.218992,0.678882,-0.708714,-0.152928,-0.37697,0.76756,0.321815,0.716215,clean
-1.482845,-0.459738,-1.422755,0.007624,1.773608,-0.456978,0.220524,1.018782,-0.713055,-0.069438,0.950563,clean
1.646233,0.888592,-1.52629,1.756004,0.000642,1.332714,0.259192,0.10463,-1.622043,-1.090887,-0.905107,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-1.321036,-0.103366,0.760922,0.141008,1.092251,0.909321,0.153271,-0.491306,0.661838,0.487029,0.44269,buggy
1.15887,1.263436,0.921484,0.086896,-0.578515,1.539004,0.45906,-1.137332,0.614346,-0.460582,-0.450975,clean
-1.756732,-0.398972,-0.033556,-0.042537,1.865655,0.424371,0.535919,-0.161158,-1.344961,-0.127284,-0.418797,clean
1.306514,-0.000454,1.674628,-0.233062,0.838626,0.994132,0.581273,0.407707,0.384573,0.526208,1.097443,buggy
1.460267,-2.343354,-0.182165,-0.963114,2.717806,0.309351,0.876915,-0.45541,-2.508109,-0.07625,0.303036,clean
0.948135,-0.42416,0.532899,0.921013,0.655442,1.438177,0.026837,-0.672871,0.031564,-0.252744,-0.414031,clean
-2.09917,0.655806,-0.337221,0.10606,-0.814621,0.732386,-0.404236,-0.267707,0.293813,-0.023865,-0.194678,clean
-1.494447,-0.442179,1.367873,0.420185,0.987744,-0.254888,0.724257,0.873189,-1.509836,0.903704,-0.867448,clean
-1.74634,0.513832,-0.741503,0.212704,-0.284243,1.200646,-0.517159,-0.256813,0.364062,-0.43221,-0.045562,clean
-0.503754,-1.116624,1.114928,-0.09411,1.417373,1.162126,0.212284,-0.041726,0.43864,0.832777,0.860034,buggy
1.5697,-1.179536,1.307497,-0.070249,0.300854,1.394871,0.28426,-0.25175,0.45919,0.323648,0.201566,clean
-3.4655,0.776049,-0.819048,-1.276999,-1.807039,-0.832883,-1.150636,-0.869394,-0.328949,0.888642,0.994372,clean
-2.59277,-0.303578,-1.754217,-1.008474,1.388167,-2.641046,1.448516,0.003394,1.309262,0.218203,0.337526,clean
1.646593,-0.214306,-3.304949,1.67184,-1.087009,-0.141042,-0.307053,-0.118247,0.759708,-0.161808,0.218851,clean
0.69336,2.016339,2.258599,-0.768481,-0.785561,0.350657,0.662799,0.658964,0.62696,1.954207,-1.800689,buggy
3.323382,-0.817596,-4.610563,1.053295,1.903708,-1.416158,0.204031,1.254545,-0.24014,0.583454,1.621224,clean
0.320363,0.429495,-1.86775,1.367638,-1.369645,0.792113,0.2626,-0.182102,0.028242,-0.762478,-0.916777,clean
6.02618,-0.809572,1.604039,-0.165886,0.441675,-0.601761,-0.732024,-0.47188,0.494781,-0.672505,1.546402,clean
-2.26842,0.065926,-1.503678,-0.305804,0.861012,-2.43742,1.447244,-0.674361,1.26195,-0.359039,-0.27634,clean
0.835304,1.304454,0.581869,1.374593,-0.125764,0.811189,-0.344014,0.302572,-0.107562,-1.392165,0.299393,clean
-2.935182,0.778844,-0.489116,-0.388892,-0.271863,-0.537568,-0.52594,-0.598439,-0.470836,-0.519106,0.152232,clean
-0.517236,-1.519578,-0.645468,-0.521802,1.442792,-2.054875,1.94351,-1.555046,2.188785,0.031246,0.023752,clean
-0.05113,0.446198,-1.064918,1.106007,0.232139,-0.00729,0.350324,0.259718,-0.794746,-0.583662,0.043594,clean
-1.614526,0.175701,0.125928,0.060505,0.26148,0.941913,0.146915,-1.093881,-0.067097,-0.288713,-0.478514,clean
5.078157,0.171883,-4.391303,2.460187,-0.018496,0.117695,0.274296,0.403067,-0.605631,0.497699,-0.132969,clean
-2.084828,1.357563,-0.104505,0.114855,0.229587,-0.855363,0.053066,-0.602867,-1.882113,-1.23235,-0.140236,clean
-1.13265,0.307081,0.932361,-0.099451,0.291334,0.857689,0.621768,-0.317358,0.447001,0.782127,0.528811,clean
5.077827,0.556984,-0.732562,2.987121,-1.739134,-0.206603,1.679761,1.960183,0.20852,-1.371047,1.897854,clean
-2.017788,0.072981,-0.829312,-0.204538,0.108248,1.113374,-0.342755,0.281129,0.356637,0.062902,0.370318,clean
5.568264,-9.311275,-2.806456,-0.774636,-5.363755,2.343117,0.365231,-2.553835,-0.456433,-0.484073,-3.29343,clean
-2.787621,0.975521,0.075457,-0.385043,-0.956883,-0.85485,-0.407924,-0.399908,-0.719831,0.173393,0.283827,clean
-0.398209,-0.902916,1.168933,0.051795,0.961818,1.055905,-0.01256,0.223305,0.69108,0.776995,-0.021496,clean
-1.03707,0.423441,1.199561,0.396771,-0.727944,0.728012,0.167632,-0.575343,0.524424,0.295461,-0.468468,clean
0.483002,3.648865,0.320133,-1.268263,-0.48343,-0.12754,0.351006,-0.580328,0.151313,-0.46248,0.395499,clean
0.359385,-0.088117,-1.643259,1.405051,0.119104,0.486193,0.112576,0.514048,-0.772094,-0.141891,-0.682689,clean
-2.321907,-1.17883,-2.621961,-1.063184,0.954045,-0.536923,0.230368,1.959,-0.417885,-0.259224,-0.090964,clean
1.630538,0.99663,0.609873,0.059215,2.888061,0.306582,0.243699,-0.158204,-2.049851,-0.168583,-0.871529,clean
0.099752,-0.046395,2.428011,0.278314,0.241049,0.275371,0.234999,1.054936,0.096701,2.367808,-2.211465,clean
-3.444453,-0.399214,-2.312218,-2.381785,-0.059783,-0.232656,-0.902487,1.621047,1.56777,-1.499029,-0.603149,clean
-2.051803,0.22619,-0.327604,0.311033,1.531016,0.331601,-0.051281,0.266564,-0.96912,-0.380008,0.381985,clean
1.384065,0.510794,1.084725,0.408423,-0.172557,0.033583,0.630797,-0.535994,0.054269,-0.222973,-0.17183,clean
-0.93801,-1.064897,0.540332,-0.172701,1.573841,-2.776454,2.207049,-0.635186,1.301276,0.73377,0.066195,clean
2.528379,-0.093688,0.875942,1.026424,-0.46592,1.48882,0.917758,-0.880798,-0.714271,-1.289754,-0.696343,clean
-1.333045,-1.362959,-0.403152,-0.970992,1.472614,0.291023,0.154183,-0.044133,0.842669,0.488752,0.968177,clean
5.884343,2.068106,1.841679,0.549842,-0.884778,0.686295,-0.573871,0.299667,0.798102,-1.178672,-0.2278,clean
0.412806,-0.406174,2.146515,0.727457,-0.591244,0.692431,0.894559,1.041843,0.562934,0.845611,0.192646,clean
2.530276,0.272944,-0.640574,3.25381,-1.986541,1.917112,0.265674,0.29202,0.505301,-1.862544,-0.752735,clean
-0.925192,-0.488985,0.948646,0.148095,0.516739,1.076115,-0.014357,-0.420747,0.532209,0.39884,0.124756,buggy
-2.478984,0.90363,0.567002,0.077856,-0.631983,-1.184813,-0.173506,0.232794,-1.219796,-0.119099,-0.407991,clean
0.962673,-1.346967,2.619517,-0.363752,0.521618,0.346307,0.429835,1.638106,-0.114574,2.615992,-1.478111,buggy
1.103578,-0.148905,0.206126,1.026426,1.249312,0.773189,0.043954,-0.952449,0.175749,0.009923,-0.161365,clean
-2.630915,0.121152,-0.771007,-0.396924,0.955346,-0.104671,-0.005303,0.546279,-1.893116,0.142001,0.301043,clean
-2.71769,1.057851,0.61852,-0.157774,-2.870748,-1.156406,-0.770764,-0.52987,-0.434659,1.361192,0.587634,clean
-1.634482,-0.387459,1.736847,-0.177051,-0.110557,0.064064,0.209248,0.906218,0.440406,1.642613,0.171725,clean
1.909491,0.122045,-3.316816,0.93207,-0.395667,1.875739,-0.2806,0.53596,-0.387605,0.010717,-0.39951,clean
0.848325,-1.566932,-0.697057,-0.014402,-0.45917,0.235249,0.119483,-1.66643,0.661654,-0.363221,0.079904,clean
-2.186339,1.315306,-0.373144,-0.098792,0.535275,-0.827008,-0.086246,-0.513722,-1.817872,-1.202973,-0.474845,clean
-1.964686,-0.276318,0.266012,-0.082996,1.537385,0.248924,0.541831,-0.273113,-1.624351,0.146505,-0.095868,clean
0.283479,-0.272731,-2.713714,0.858488,0.234434,-2.4345,1.60865,-0.523625,2.213557,0.102359,-0.364304,clean
0.663737,-0.311004,1.32822,0.779296,-0.583041,1.014618,0.233511,-0.489576,-0.174038,-0.422219,-0.657195,clean
9.343443,5.593352,1.76228,-3.489809,-1.738011,1.570838,1.931078,1.179338,0.743049,-0.095904,-0.89148,clean
2.001076,-1.023887,1.474964,-0.114431,1.841221,1.136061,0.378845,-0.144102,-0.274982,0.478302,0.720755,buggy
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
2.164787,-0.500204,1.801525,0.477628,0.445548,1.150254,0.023908,-0.063505,0.713403,-0.004519,0.16417,clean
-1.210294,-0.035001,-1.331252,0.172673,-0.011256,1.563676,-0.382574,0.339599,0.517707,-0.224884,-0.087557,clean
0.659588,-2.126527,0.081741,-1.206969,2.236298,1.002975,0.772732,0.079089,-1.863391,0.304742,0.162207,clean
0.150372,-0.10687,2.605569,0.647545,-1.065904,0.277356,-0.110639,0.761717,0.671957,0.246838,-0.476683,clean
6.00136,3.640636,3.348604,-0.536509,0.913744,-0.135438,-0.941368,1.221083,1.121026,0.401445,-0.708479,buggy
1.004675,-0.436887,2.0288,0.530941,-0.138339,1.06662,0.508435,0.372339,0.726908,0.846383,-0.460953,buggy
4.056677,-0.776638,2.11462,1.851357,-2.191615,0.008711,0.643773,1.014747,1.216854,-0.059745,-0.806459,clean
1.710902,0.168395,1.669636,2.178925,0.534377,-1.432646,0.732775,3.190668,-2.122859,-0.659455,0.248029,clean
-2.485508,0.513512,-0.809291,-0.348671,-1.064133,0.682252,-0.599952,-0.393226,0.168854,0.049043,0.139053,clean
-2.935615,0.298724,-1.111226,-0.808132,-0.76909,0.204654,-0.846281,-0.065679,-0.552327,0.216985,0.148876,clean
-1.252823,0.232501,-1.415857,0.554814,0.142391,0.072897,0.274102,0.017476,-0.770116,-0.659252,-0.209202,clean
-3.043852,0.832957,-0.480608,-0.270007,-0.181224,-1.34801,-0.13879,-0.524864,-2.882118,-0.48268,-0.27676,clean
-0.741466,-0.555484,0.389702,-0.168183,1.626894,1.368632,0.197778,-0.470389,0.604899,0.417,0.748572,clean
-1.594009,-0.581018,-1.96334,-0.074864,2.692653,-2.979279,2.001034,0.300332,0.156655,-0.406264,-0.071986,clean
-1.443916,0.156685,0.846622,-0.056266,0.748452,0.585452,0.488456,-0.329956,-0.25267,0.789057,0.217754,clean
-1.778128,0.113087,0.51007,-0.051201,-0.213117,0.863996,-0.107981,-0.96086,0.481897,0.243708,-0.111926,clean
-3.338586,-0.012274,-1.38796,-1.628452,-0.318273,-0.23364,-0.692582,0.627843,0.769489,-1.080938,-0.493911,clean
-2.66759,0.846694,0.289531,-0.094325,-1.140958,-0.8853,-0.386165,-0.029643,-0.520452,0.431863,-0.580041,clean
5.075981,-2.137635,1.872461,-1.449267,0.471238,0.698104,0.476463,0.125288,0.1418,1.139687,0.489348,buggy
-1.579446,0.013556,-1.096313,0.036417,-0.019025,1.403625,-0.336304,0.293374,0.469009,-0.126471,0.068678,clean
-0.828813,0.45607,1.208075,0.450244,-0.322651,0.744881,0.012531,-0.644611,0.601229,0.150142,-0.397418,buggy
4.977861,-0.956169,2.641398,0.859669,-3.3848,0.898547,1.659296,0.876007,-0.494996,-1.611756,0.235217,clean
-1.663325,-0.118659,1.687742,0.21763,-1.345123,0.081979,-0.126431,0.283877,0.374229,1.18291,-0.656684,clean
2.805544,-0.194896,2.44142,0.510591,-0.10495,0.880189,0.02879,0.577811,0.769289,0.867484,-1.018073,buggy
-2.776514,0.819451,-0.294454,-0.077748,-0.184015,-0.502371,-0.484564,-0.754239,-0.468085,-0.590398,0.25828,clean
-1.338094,-0.87863,0.23574,-0.139595,2.185336,0.654195,0.614834,-0.005423,-1.500737,0.073069,-0.015099,clean
9.085226,2.165117,-1.321696,3.001916,2.512444,-0.005338,-3.646199,1.106937,-0.395705,0.187254,-0.775699,clean
-1.34354,0.202168,0.201813,0.417877,0.57626,0.901079,0.113142,0.825316,0.340349,0.73972,0.76555,clean
1.899075,-1.486407,1.475059,-0.042171,-1.031603,1.304945,0.047839,-0.195378,0.45119,0.707081,-1.373097,buggy
1.967112,1.913288,1.220366,0.243161,0.122036,0.614593,-0.476036,-0.43573,0.786809,0.451054,-1.27737,buggy
-1.351178,0.262853,-0.820243,0.292422,0.181353,1.400294,-0.293447,0.05735,0.371893,-0.123509,0.337262,clean
0.530703,1.353776,0.401378,0.697336,0.549482,-2.52782,1.644698,-0.168561,2.156888,0.32469,-0.918363,clean
16.566005,-6.706455,0.963326,0.143262,-2.958003,-3.06598,-0.728923,-1.541363,-0.789092,-2.004897,2.272893,clean
-0.236661,-0.179893,0.970047,0.249012,1.407579,1.036642,0.561262,-0.389932,-0.234332,0.149115,0.848412,clean
9.193836,-1.430019,-0.17003,0.144759,0.30981,-1.718734,-1.112322,-2.186015,-0.121658,-1.287685,1.628958,clean
1.802872,1.450516,-1.008091,1.835982,0.856701,1.388064,0.156259,-0.533976,-1.42587,-1.435262,-0.706677,clean
5.344508,0.151834,-3.774539,2.406708,1.880444,-0.527215,-0.483057,0.491841,-0.518889,0.380898,1.238713,clean
1.335929,-1.930032,1.674554,-0.192803,1.386047,1.108932,0.74429,0.404123,-0.012572,1.216538,0.026904,buggy
2.666981,-0.135062,1.865374,0.236077,1.908038,0.812312,-0.012688,-0.021092,-0.126258,-0.359885,1.234739,buggy
4.262383,-2.323021,-0.448148,-0.325699,1.615722,-0.085251,0.183567,-1.435281,0.036517,0.689686,0.590733,clean
-2.757318,0.945293,-0.283448,-0.187541,-1.036873,-0.321985,-0.577144,-0.961363,0.078517,-0.234516,0.454272,clean
-0.063171,-0.021732,-2.385504,0.943816,0.838144,-2.225996,2.066578,-0.820445,1.562631,-0.490184,-0.235889,clean
-1.612364,-0.150387,0.478743,0.09196,1.131158,0.765246,0.344417,-0.569671,-0.146254,0.23752,0.401464,clean
2.314477,-1.220318,1.497481,0.193687,-1.941784,1.551629,0.583522,-0.348308,0.473366,0.338272,-1.37604,buggy
2.923755,-2.291122,0.898433,-0.163982,-0.053982,-0.408688,0.059196,-0.45437,0.56614,0.188607,0.765435,clean
2.042949,0.99132,1.240977,0.558553,0.385773,1.212549,0.268373,-0.50372,0.637397,-0.262648,0.336365,buggy
-0.919798,-0.181939,1.998097,0.566934,0.460983,0.038141,0.421779,0.90944,-0.008047,1.489729,-0.82602,clean
-1.916209,-0.085254,0.355614,-0.119298,1.238256,0.439393,0.394116,-0.559201,-1.036039,0.436111,0.318292,clean
5.57703,-4.782691,-0.926398,-1.551735,-1.759037,2.336941,-0.388036,-2.46923,-0.136353,-0.708346,-1.04916,clean
-0.003968,0.187052,-2.269812,0.905963,-0.462616,-0.013048,0.154737,-0.127203,0.100224,-0.626204,-0.066216,clean
-3.199949,1.048509,-0.363046,-0.611115,-1.832258,-1.002001,-0.82997,-1.161482,-1.17623,0.703591,0.835806,clean
