@relation 'PC3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-10'

@attribute 0.226NUM_OPERATORS... numeric
@attribute -0.384NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute 0.395ESSENTIAL_DENSITY... numeric
@attribute -0.422MAINTENANCE_SEVERITY... numeric
@attribute -0.496DESIGN_DENSITY... numeric
@attribute 0.436HALSTEAD_LEVEL... numeric
@attribute 0.426NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute -0.794PARAMETER_COUNT... numeric
@attribute 0.558LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
0.328006,1.50566,0.387527,1.997288,1.604695,-0.681045,0.205215,0.299248,0.036211,clean
0.201217,3.078087,-0.129089,1.79162,1.16327,1.676151,0.741148,-0.144822,0.235751,clean
-1.471246,1.139581,-1.401035,-0.405857,-0.80153,0.656247,-0.698971,-0.078778,0.180777,clean
-0.082153,-0.164874,-0.668819,0.625764,0.223373,-2.672778,-0.417691,0.639544,0.280391,clean
-1.779167,-1.795691,0.326513,-1.483051,-0.403303,3.071864,0.220147,0.041686,1.427459,clean
-2.05496,-0.871597,-1.022558,0.230336,0.378934,-0.463836,0.08294,0.24766,-0.019315,clean
-1.682402,-0.773991,0.326516,-1.937789,-1.053168,1.669951,-1.244986,-0.194075,0.970287,clean
-0.841088,-1.54805,0.755767,0.161537,-1.008883,-0.351997,0.012098,0.076944,0.755278,clean
0.154775,-2.466181,2.058391,-0.677269,0.636571,-0.902833,-0.142271,0.81977,-0.433372,clean
-1.246404,-1.424696,1.251407,-1.98317,-0.262453,0.774278,-0.983458,-1.314816,0.725159,clean
-1.721629,-0.84299,-1.18108,0.547182,-0.311942,0.035352,0.458137,1.057304,-0.243794,clean
0.857354,-2.773982,1.808711,-0.359329,0.023688,-1.261621,0.349604,-1.46404,0.051318,clean
1.696883,2.935037,1.428927,0.058163,3.005971,-0.843643,-0.094045,-1.4441,-0.286218,buggy
-1.062038,1.424932,-0.875066,-0.286816,-1.087138,-0.225853,-0.971442,-1.137883,0.72758,clean
-1.170143,0.230672,-0.766847,0.836185,1.162908,-1.11838,0.236461,-0.324462,-0.031322,clean
-2.184785,-0.428575,-1.734724,-0.332217,-1.179071,0.807263,-0.311107,-0.063283,0.088838,clean
-0.580925,1.172222,-0.753258,1.317974,0.888374,0.629547,0.599669,0.489344,-0.301233,clean
-1.162276,0.885769,-0.598588,0.19452,0.001745,-0.75381,-0.799631,0.499438,0.144,clean
-0.705593,1.23828,-0.97716,0.284445,-1.766572,-0.194273,-0.299767,0.501502,-0.172681,clean
-1.167175,0.557638,-1.555304,-0.029747,0.586611,-0.54117,-0.093155,0.888707,-0.567738,clean
-1.911883,-0.009305,-1.418711,-0.248567,-1.245852,0.053235,-0.782502,0.278876,0.150533,clean
-0.817677,1.522124,2.452258,-1.882536,1.914824,1.200029,-1.891788,-1.283116,0.531986,buggy
3.321463,1.035001,2.770152,-0.236382,2.229991,0.812281,0.188525,0.156475,-1.704652,clean
0.134211,-0.910185,1.723791,-0.810778,-1.871183,0.320042,-0.775558,-0.102667,0.84228,clean
-0.705089,-2.896562,2.255258,-1.05849,0.624349,-0.806625,-0.196952,0.23139,0.761393,clean
-1.755255,-0.549272,-1.173777,0.445906,0.011093,0.113628,0.500005,-0.591364,0.097272,clean
-2.155249,-1.718141,-1.101017,0.228837,-0.782173,0.625391,0.85846,0.277112,0.532858,clean
-1.836478,-0.766436,-1.379805,0.249041,-1.187463,0.061263,0.087948,-0.451417,0.173723,clean
3.313148,-1.650228,2.316014,1.084274,-1.395931,-0.041495,0.465729,-0.360285,0.556127,clean
4.696598,2.923762,4.259415,-1.241317,0.019452,2.409367,0.126134,-0.757462,-0.114516,clean
-2.145225,0.465533,-2.016769,-0.391767,-0.794831,2.075646,-0.141486,-0.643276,0.311828,clean
0.434898,1.249685,2.06532,-0.447887,-0.34483,1.031088,-0.701731,1.711134,-0.634962,clean
-0.927443,-1.144246,-0.869616,1.00457,-0.338442,-1.267986,0.564494,-0.068579,-0.347864,clean
-1.244292,-1.964906,-0.602647,1.324074,-0.763243,-0.165187,1.562964,-0.134649,0.58823,clean
-1.124209,-2.647891,1.612379,-0.949947,0.567152,0.843616,0.411499,0.680952,0.306684,clean
-0.317251,2.181013,-0.148306,1.325549,-0.070198,0.359191,-0.022302,-0.705439,0.531204,clean
2.00578,-1.656697,-0.930401,1.580159,1.052056,-0.966001,1.984374,0.657127,-0.200167,buggy
-2.024621,-0.433441,-1.460431,-0.285603,-0.144957,-0.46452,-0.40094,0.197539,-0.353156,clean
-1.074773,-2.023074,0.642076,-0.502301,-0.232246,-0.523229,0.258524,-0.580854,0.265155,clean
-0.630455,1.631097,-0.514909,0.814975,0.988288,-0.956121,-0.439035,-0.021293,-0.862912,clean
0.384276,2.102185,-0.048646,0.98017,-0.736137,-0.987036,-0.16153,0.749548,-0.437378,buggy
-1.405456,-0.128262,-0.780864,0.829819,-1.155238,-0.493192,-0.49426,0.652174,0.498755,clean
-1.110934,1.969942,-1.094735,-0.125735,1.052581,0.347725,-0.49532,0.336092,-0.130058,buggy
3.355508,1.643068,2.943829,-0.294929,-2.950544,0.198631,-0.262638,1.506848,0.211916,buggy
10.578162,-5.599863,-0.809425,5.055103,1.408125,-1.468355,0.741103,1.417318,-0.697206,clean
-2.233392,-0.236794,-1.736455,-0.056657,-0.960005,1.830451,0.074426,0.339496,0.190883,clean
-1.869278,-2.353424,0.733407,-1.630206,0.01957,0.51708,-0.302383,-0.520737,1.084981,clean
0.231286,1.879394,1.965114,-0.131599,0.948123,1.117087,-1.010565,0.300105,0.904383,clean
-2.031607,0.288252,-1.556793,-0.347314,0.465277,0.309927,-0.298119,-1.110452,-0.234683,clean
-1.266921,0.48069,-1.174971,0.076625,-1.614705,-0.321801,-0.669208,-0.223462,0.04652,clean
-1.269151,-1.562524,-0.937809,0.898176,-0.284437,-0.891222,0.981398,-0.132707,-0.112702,clean
-0.834983,1.105473,2.402827,-1.991939,0.87649,0.725311,-2.388809,-1.616018,0.684857,clean
0.152388,2.570597,-0.036307,1.574248,-0.332822,0.862119,0.286441,0.652865,0.316749,clean
-1.359538,-1.542829,-0.737337,0.756789,0.479822,-2.219317,0.54116,-0.560359,-0.189995,clean
0.82934,-3.240688,2.337809,-0.349618,1.248322,-2.006775,0.458224,-0.23167,-0.081621,clean
-1.685914,-1.215144,-0.982986,0.524583,0.276115,-0.92382,0.609379,0.533227,-0.372833,clean
-2.169739,-1.63682,-1.219717,-0.182629,0.198194,-0.539455,0.674776,-1.155358,0.074819,clean
-2.173497,-0.580058,-1.595424,-0.452357,-1.252807,0.183636,-0.393745,-1.348296,0.320811,clean
-1.783995,-0.424811,-1.338372,0.086661,-1.532617,-0.045636,-0.146935,-1.143496,0.17452,clean
-1.836929,0.568821,-1.305698,-0.132757,-1.133891,0.733092,-0.724123,-0.013572,0.082457,clean
-2.339158,-1.725291,-1.540374,-0.102522,0.325678,0.44517,0.996697,-0.053864,-0.19479,clean
-0.585779,-0.951293,0.947989,-0.328887,-0.129725,-1.112352,-0.724005,0.579939,-0.529282,clean
-1.538541,-1.081731,-1.388887,0.544756,0.523235,-0.594079,0.75779,1.006357,-0.769785,clean
-0.22666,2.234681,1.18347,0.004615,1.483947,1.225144,-0.563186,-0.301011,0.280281,clean
-1.201303,1.183288,-0.701455,0.711717,1.101477,-0.853058,-0.239815,-0.526283,0.639614,clean
-0.916398,-1.862426,1.005149,-0.747756,1.153133,-0.226398,0.470471,-0.230848,0.538063,clean
12.408505,-2.369179,-2.373192,1.834095,1.956873,0.011817,2.605102,0.524466,0.023851,buggy
-1.375719,-0.430647,-0.457433,0.422606,-0.172766,-0.380613,-0.320068,1.691324,-0.704748,clean
-2.296143,-1.446658,-1.560034,-0.154343,0.061465,0.470508,0.746956,-0.061174,-0.23314,clean
-0.043935,1.370218,-1.261874,-1.035114,0.060483,-2.325725,-0.343379,-1.476151,-0.228358,clean
0.123965,-0.778044,2.540642,-2.645507,1.780738,0.299366,-1.377439,1.658727,-1.676912,buggy
0.594666,3.312381,1.740635,-0.113546,1.244769,1.784473,-0.458763,-0.611237,0.959505,buggy
-0.176263,-0.945895,0.779015,-1.008078,0.12696,1.180121,-0.156209,0.409497,-0.365313,clean
0.694028,-1.845684,3.859137,-2.497923,3.872726,1.496985,-0.430925,1.575711,-2.063178,clean
-2.346969,-1.758548,-1.462637,0.166913,-0.661631,1.341309,1.062237,0.674097,0.290679,clean
-1.746206,-4.864815,1.607565,-2.06269,2.331598,1.317448,1.935879,0.59804,-0.213234,clean
-1.501688,2.655898,-1.267191,-0.069792,-0.506263,3.213256,-0.173595,-1.351259,0.126658,buggy
0.830916,2.892865,1.309053,0.010415,1.565742,-1.027854,-0.779836,-2.690356,-0.71813,clean
-1.504256,-2.894001,1.623124,-1.581139,1.424681,-0.234155,-0.117753,0.811149,0.252392,clean
-2.354548,-2.072004,-1.510567,-0.068403,0.332164,0.425925,1.298067,-0.019987,-0.084963,clean
0.681484,0.655479,0.866734,-0.798976,-0.72261,0.084729,-1.103997,1.418062,0.31115,clean
-2.558447,-0.126126,-2.174774,-0.032987,0.337981,3.42324,0.797693,-1.419974,0.522876,clean
6.23894,-1.171435,3.567727,1.635555,-3.565319,-0.155265,0.846345,-0.060526,-0.668037,clean
0.5516,1.362585,0.160452,1.89517,2.081241,-0.885078,0.439823,0.266136,-0.182496,clean
4.666814,1.570996,-2.307537,-0.554808,2.484145,-0.612288,3.240222,0.589233,1.608182,clean
-2.351069,-1.480449,-1.705678,-0.237687,0.063186,0.676203,0.824133,-0.169963,-0.266294,clean
0.800512,3.621974,0.36239,1.544707,-1.000746,1.322594,0.023309,-0.144633,-0.438906,clean
0.108735,-1.514986,0.564259,-0.268073,0.293588,-3.105667,-0.379271,-2.04659,-0.518762,clean
-1.176611,-0.375091,0.380716,-0.953296,0.977317,-0.750788,-0.891399,-0.546104,0.223717,clean
-1.418181,-2.143216,0.940189,-0.868957,0.577983,-0.182004,-0.107625,0.87314,0.057832,clean
1.553367,0.437025,2.150339,-2.142018,1.129515,0.078488,-0.517967,-1.087268,-0.816408,buggy
-1.556723,-1.166238,1.186337,-2.654533,0.240801,0.874402,-1.649201,0.804768,-0.309759,clean
0.536025,1.523214,-0.700716,-0.198255,0.162477,-2.812906,-1.088252,-0.398556,0.09492,clean
-1.331509,0.487014,-0.981051,-0.035292,-1.462286,-0.419195,-1.132893,0.667241,0.308356,clean
0.269687,-2.7908,2.610573,-0.871622,-0.158789,-0.480867,-0.143992,0.069599,0.804131,clean
-2.43534,-7.445433,-0.748266,0.760658,1.416182,1.523151,7.260882,0.18988,1.471244,clean
-1.730152,-1.058419,-1.26508,0.589267,-0.950868,0.470655,0.5477,1.032929,0.142917,clean
9.804604,2.847926,-1.719227,-1.775655,0.691382,-3.037664,1.485428,-1.899826,-1.901902,clean
-0.98334,-4.744232,2.000389,-0.711401,1.995581,-0.571995,1.894102,0.241262,0.333952,clean
1.082317,0.705505,0.020778,1.407139,-2.190458,-1.317134,0.018613,1.975667,-0.0311,clean
7.166755,-3.900478,3.735826,2.317384,-1.884939,-0.896725,0.877324,-0.90999,-0.604851,clean
2.018424,-0.832704,1.872347,1.006724,0.921922,-1.938271,-0.467839,-0.000025,0.113408,clean
-2.400538,-1.394726,-1.770863,-0.274754,0.116567,0.443456,0.585104,-0.167444,-0.309368,clean
-2.008037,-0.326578,-1.62638,-0.563586,-0.351167,-0.342719,-0.363059,-0.622493,-0.329553,clean
-1.125456,-0.613693,0.782354,-1.2676,-0.617357,0.686935,-0.848545,-0.171367,0.067779,clean
-0.433378,-1.783599,1.516622,-1.381008,0.737861,-1.121637,-1.020325,0.612901,0.497265,clean
-1.724872,-1.352138,1.292528,-2.761537,0.507728,0.282529,-1.640354,-1.349847,0.183678,clean
6.584216,2.288578,2.805199,-0.024932,-3.013277,0.008765,0.871604,1.510041,-0.342727,buggy
5.734851,2.384776,2.03341,-0.646776,2.305455,-1.527049,0.404501,-3.210166,-2.035863,clean
-0.501321,-0.236651,-0.092938,0.308197,-0.050142,-0.003908,-0.089165,0.862122,-0.655001,clean
0.305942,2.985255,-0.361949,0.893927,0.029104,0.599795,0.080155,-1.955577,0.234595,clean
-0.937347,1.736854,-0.436101,1.008638,2.568913,1.152015,0.672642,-0.14614,-1.355775,clean
-0.052239,1.561343,-0.855394,0.436489,-0.293311,-0.565396,-0.249431,1.160639,-0.244771,clean
0.285741,-2.232564,2.021476,-0.292144,-0.298792,0.045176,0.428743,0.174479,0.076233,clean
1.63627,4.024548,0.35289,1.532613,2.350498,0.963112,0.98674,-0.287406,-0.929992,clean
-2.191791,-0.534204,-1.901642,-0.670686,-0.23606,0.029789,-0.194187,-0.852654,-0.366455,clean
-1.725728,-2.719158,0.549568,-1.220329,1.283987,-0.24175,0.447181,-0.11337,-0.191627,clean
4.859663,3.739428,2.240621,-0.705456,1.423426,0.469569,1.747849,-2.825291,0.863281,clean
-0.078376,1.342243,1.268447,-0.188106,0.28855,1.143835,-0.626697,0.060825,0.946812,buggy
-1.596364,-0.108001,-0.862566,-0.581675,-0.049362,0.729859,-0.361656,1.494843,-1.579529,clean
-1.229847,-1.349686,0.890486,-0.976007,-0.343277,1.208439,-0.300336,0.210535,0.322114,clean
-0.463441,-0.31811,-0.299551,1.018605,-0.522716,-0.98228,0.21583,1.014256,-0.451095,clean
-1.014079,0.174819,-0.485277,0.205082,0.977129,-1.291235,-0.208058,0.102669,-0.834503,clean
0.85079,0.179569,0.08011,1.206394,-2.757268,-1.76921,-0.21175,-0.902125,0.285707,clean
-2.15453,-1.200273,-1.232595,-0.003512,-1.068411,0.491333,0.317308,-0.51028,0.427737,clean
-0.153466,-0.601735,-0.846119,1.219178,-1.311961,-0.269144,0.542457,1.392335,-0.140244,clean
0.571263,-1.400483,0.683983,0.391665,0.910123,-0.556204,0.288808,0.099048,0.014139,clean
-0.963789,-1.195416,-0.495339,0.915758,0.369781,-2.564631,0.232591,-0.289505,-0.004471,clean
-1.393212,1.181562,-1.540636,-0.587709,-1.281822,0.951226,-0.592655,0.725623,-0.158923,clean
-0.771211,-0.270386,-0.527026,1.13268,0.779535,-2.518696,0.06764,0.292173,0.159744,clean
-1.88208,0.249467,-1.261432,-0.40479,-1.179172,-0.059554,-0.713828,-1.968744,0.569519,clean
-1.787594,-1.058773,-0.915008,0.010934,-0.000816,-1.16455,0.015326,-0.067695,0.13825,clean
1.603546,-0.915555,-0.173862,1.952013,-0.595137,-0.971904,0.921216,-0.263315,-0.6474,clean
-1.185142,-0.73497,-1.282485,0.339939,-0.276859,-1.12478,0.419419,-1.024212,-0.526782,clean
-0.192713,2.061007,-0.239253,1.011431,0.460577,-0.826475,-0.524159,0.425309,-0.019965,clean
0.097334,0.400545,0.765317,0.518395,1.016591,-1.42041,-0.63806,-0.123566,-0.036743,clean
-2.307441,-0.204034,-1.86673,-0.097951,-0.678198,2.068192,0.105211,0.098102,0.067153,clean
-0.782363,0.727114,-0.79048,0.828295,0.156265,-0.757993,-0.119617,0.459357,0.254404,clean
-1.426278,-1.064093,-1.115,0.501529,0.394277,-1.750257,0.317995,-0.085914,-0.494256,clean
-1.764904,-0.232715,-1.062253,-0.56652,-1.501722,-1.662203,-1.165007,-2.889816,0.718409,clean
4.702137,0.866337,6.041184,-1.489932,3.443377,1.934335,-0.6712,-0.45056,-2.913994,buggy
-0.693188,-2.473424,-0.292695,1.51052,0.774594,-0.867639,1.744483,0.861651,-0.478112,clean
-1.47442,0.292978,-1.328615,0.105453,-0.419086,-0.14683,-0.065708,-0.523053,0.127631,clean
-1.381988,-1.903994,0.93754,-1.123483,-0.343122,-0.08954,-0.357723,-0.564956,0.382859,clean
-1.868346,-0.481832,-0.985166,-0.248183,-1.363899,-0.92432,-0.735413,-1.541539,0.630229,clean
-2.28903,0.707589,-1.860803,-0.015287,0.271168,2.698979,0.112521,-1.204028,0.418466,clean
4.733077,2.658724,3.344692,1.050404,-5.027002,0.443487,0.821958,1.006098,-0.426916,buggy
-1.294178,0.840217,-0.829631,0.556842,0.829631,-0.485424,-0.011174,-0.520843,0.189371,clean
-1.674785,-0.86046,-0.414013,-0.423308,0.864043,-0.829949,-0.23896,0.42643,-1.50191,buggy
-1.337218,0.723865,-1.122428,0.312548,-1.358329,0.190421,-0.661505,0.210171,-0.0385,clean
-0.880612,1.020028,-0.865778,0.727203,-0.284834,-0.234917,-0.159862,0.281243,0.434415,buggy
6.570475,-0.538301,3.759688,1.533834,-2.281403,-3.888594,-1.343283,1.039047,1.969849,clean
-1.813196,1.157254,-1.61204,-0.243021,-0.648362,1.635901,-0.570926,0.171598,-0.074595,clean
-0.928279,-0.563096,-0.373882,0.907746,-1.007787,-1.856995,-0.287515,-0.304296,0.361481,clean
-2.439846,-2.954085,-1.033815,-0.6363,1.294556,1.749132,1.838033,1.040992,-1.16642,clean
1.791765,3.796085,1.02458,1.630589,-0.026362,0.60671,-0.143015,0.152992,-0.196284,buggy
-1.790403,-2.109492,-0.845021,0.697495,-0.919518,0.121597,1.472862,-0.169886,0.633502,clean
-1.930367,0.605784,-1.450057,-0.085317,-0.778615,1.229463,-0.442139,-0.202107,0.432168,clean
-1.184544,-1.06459,-1.348825,0.565965,0.566228,-1.247922,0.669742,0.446659,-0.769761,clean
4.575603,3.302913,1.610283,0.279078,-1.804064,-0.555581,0.015581,0.012446,-0.198071,clean
-0.633754,-0.170872,0.625056,-0.615708,0.389304,-0.793961,-0.297951,-0.361644,-1.220565,clean
-2.327994,-1.529948,-1.043913,-0.691198,-0.128172,1.94043,0.301473,1.119223,-0.91655,clean
-1.262653,-0.044285,0.905651,-1.828171,-0.099149,0.333774,-1.533398,0.195131,1.047256,clean
0.211257,0.145027,1.370935,-0.085561,-2.320093,0.231147,-0.624549,0.757852,0.930127,clean
0.471588,-2.564373,2.525316,0.098753,1.428985,-2.824558,-1.090573,2.132282,0.426833,clean
-1.78771,-2.027794,-0.989197,0.384361,0.638056,-1.270487,1.261356,-0.855893,-0.077213,clean
-0.933581,0.190916,0.526965,-0.290047,-0.219379,0.855669,-0.84069,0.915237,-0.277649,clean
-1.756924,0.403045,-1.321183,-0.166232,-0.150897,0.161731,-0.495467,0.779226,-0.54035,clean
-1.587973,0.927424,-0.899978,0.387519,1.154074,0.204294,-0.226003,-0.177352,0.782494,clean
-2.139432,-1.25753,-0.891373,-0.907838,0.734323,0.412268,-0.101258,0.661494,-1.337047,clean
-2.137954,-2.568054,0.851148,-2.517437,0.807271,1.901898,-0.368074,0.370773,-0.229379,clean
-1.732892,-1.058786,0.28034,-1.817226,-1.299648,2.272186,-0.885485,0.483906,0.870684,clean
-2.09272,-0.646264,-1.801478,-0.537406,-0.040158,0.047012,0.080869,0.002112,-0.334046,clean
-0.62868,-1.877394,0.975047,-0.857177,0.090257,0.296518,-0.226803,0.867733,0.155157,clean
-1.727119,-1.92322,1.46138,-2.464416,1.267342,-0.149489,-1.334733,0.274769,-0.383709,clean
-2.311348,-1.590733,-1.722751,-0.280566,0.034095,0.698721,0.978898,-0.151796,-0.195853,clean
1.314017,0.768779,0.150517,1.757194,0.533261,-2.222036,-0.096577,-0.6534,0.223039,clean
-1.042661,-0.197449,-1.376352,-0.034388,-0.854575,-0.935776,0.11313,-0.972693,-0.387761,clean
3.562413,6.337086,4.054521,-0.600204,3.277591,2.760016,0.523357,-1.054875,0.122403,clean
-1.204751,1.633934,-0.948088,0.743362,-0.27944,1.32143,-0.020176,-1.346151,0.029932,buggy
-0.253768,1.209629,-0.79912,1.050849,0.30861,-0.062455,0.249543,0.851378,-0.37087,clean
-1.929696,0.08372,-1.513658,-0.27292,-1.310796,0.842597,-0.441844,0.047754,0.03161,clean
0.105173,0.387876,-0.791873,0.935353,-1.61316,-0.859875,-0.337819,-0.143882,-0.08051,clean
-2.295643,-1.153079,-1.677126,-0.034824,-0.956099,1.630921,0.616647,0.521902,0.127986,clean
-0.990525,1.716722,-0.647773,-0.08427,-0.341892,-0.425924,-1.178726,-1.234947,0.661048,buggy
-0.806926,2.046946,-0.814211,0.29863,-1.046277,0.716122,-0.588218,-0.090698,-0.108976,clean
1.507225,-0.02978,2.598712,0.341628,2.397325,-1.842601,-0.526866,-0.531765,3.106179,clean
-1.280324,-1.064646,-0.746501,1.133256,-0.554179,-0.532076,0.479668,1.410603,-0.004885,clean
-1.396627,-0.589275,0.645971,-2.030815,0.448173,0.777195,-1.027846,-1.917899,0.658442,clean
5.745219,1.150292,4.479675,-0.382657,2.535654,-1.142423,-1.44716,-0.696422,1.167052,clean
-1.564583,-1.044385,1.613527,-2.049745,0.057307,1.545809,-1.473307,0.780757,0.585166,clean
0.434641,2.087266,-0.553909,0.961972,0.64334,-0.727002,-0.264832,0.812295,-0.549142,clean
-0.235359,2.726505,-0.034051,1.587134,0.048779,0.750455,-0.284095,-0.214317,0.49083,clean
0.504987,1.39614,0.086676,1.813447,2.05627,-0.824806,0.450011,0.216377,-0.259963,buggy
3.342897,0.908087,1.139195,-0.46689,1.140226,-0.430404,0.000616,1.099425,-0.784261,clean
-0.672694,-0.816803,0.920262,-0.373641,-0.990946,0.796252,-0.28909,0.465639,0.538864,clean
0.43066,2.189588,-0.354508,1.609184,0.735968,0.788365,0.561069,0.399227,0.201991,clean
-0.653098,0.609802,-0.428587,0.720482,0.389462,-2.150682,-0.782431,0.313431,0.225689,buggy
0.964226,1.655084,2.646154,-0.387378,0.211263,1.684648,-0.483413,1.030451,-0.148716,clean
-0.54855,1.729289,-0.501275,0.648301,0.032169,-0.513598,-0.529787,0.43846,0.624978,clean
-2.310882,-1.314844,-1.587184,-0.291058,0.108208,0.147662,0.492011,-0.76256,-0.187137,clean
1.428735,4.034688,0.034499,1.286953,-0.552897,2.173742,0.872942,0.091954,0.018324,buggy
0.416824,-2.152317,-0.033352,1.126615,0.43345,-0.659235,1.383992,1.39606,-0.590087,clean
0.315813,3.722289,0.071822,0.89534,-1.237092,1.816858,0.162515,0.577085,-0.465827,clean
-1.558388,-1.667253,1.6267,-2.232961,0.326087,0.804292,-1.262209,1.017301,-0.09643,clean
-2.095191,-1.652385,-1.758397,0.344965,-0.661543,1.666088,1.513496,0.543773,0.06865,clean
-1.203875,-4.283842,1.484575,-0.646155,1.740936,-0.488198,1.767694,-0.006758,0.476838,clean
-0.760237,-0.28325,0.733679,-0.497246,-0.043951,-0.73075,-0.840512,-0.636161,0.32247,clean
-1.79711,1.227789,-1.663339,-0.286296,-0.742423,1.858395,-0.440453,0.110459,0.094436,clean
-0.47761,-0.297278,1.997616,-1.812999,2.552447,-1.898489,-1.211869,-2.90467,0.027852,clean
-2.226495,-0.518513,-1.582137,-0.350327,-0.94412,0.616673,-0.17198,-1.564572,0.426848,clean
14.406532,-2.342381,7.597835,2.322937,-5.524814,2.678364,1.542004,-1.661648,-1.013462,clean
7.207618,4.783856,-1.259223,-3.192028,0.891924,-3.847218,0.26908,-0.951621,-1.144011,clean
-1.486145,0.578362,-0.965262,0.79408,0.303951,0.156013,-0.147997,0.818192,0.094279,clean
-0.608062,-4.039432,2.002985,-0.686767,1.367206,-0.142357,1.335419,0.772485,0.286955,clean
0.466523,1.069463,1.151994,0.286744,1.159547,-1.897841,-0.370678,-2.090652,-0.463358,clean
-1.783129,1.289035,-0.996192,0.334214,0.028286,1.387334,-0.533057,-0.495395,0.496959,clean
-1.697683,-0.104862,-1.439624,0.331685,-1.489028,1.037313,0.047148,0.80886,-0.161258,clean
-1.970429,-1.96891,-0.660883,0.655342,-0.524423,0.484142,1.157038,1.267519,0.63993,clean
1.781543,2.932194,2.764337,-0.993429,0.931588,0.330497,-0.946609,1.031058,-1.866042,clean
-2.113463,-0.690493,-1.482497,-0.242293,-0.219617,-0.037341,-0.066813,0.090168,-0.322262,clean
-2.249669,-1.294606,-1.512161,-0.011182,0.391537,0.667958,0.781209,0.643109,-0.367641,clean
-1.185758,-2.211906,0.232001,-0.169271,1.095652,-1.044345,0.674347,-0.218653,0.40867,clean
-1.703421,-0.253637,-1.149484,-0.536833,-0.366071,-1.932091,-0.897238,-1.510532,0.039213,clean
-0.386076,-0.220771,0.709346,-1.865023,-0.29207,0.47177,-0.805321,-0.594626,0.103906,clean
-1.718357,-0.840878,-1.13876,0.379669,0.273293,-0.961769,0.227367,0.441983,-0.502047,clean
-1.400042,-1.012678,-0.986452,0.596727,0.215809,-1.386959,0.470079,-0.123387,-0.534461,clean
-1.654491,-2.025864,1.070113,-1.448441,-0.172391,0.056252,-0.689937,-0.256725,1.144039,clean
-1.737596,-0.547301,-1.156264,0.475806,-0.295949,-0.300809,0.106319,0.294247,-0.138575,clean
-0.261667,1.584493,-0.413292,0.941505,-0.954465,-0.512615,-0.767973,0.593145,0.579221,buggy
-0.727775,-2.028247,0.462982,0.43749,0.729106,-1.229459,0.828029,1.044353,-0.429816,clean
13.097023,8.343724,-6.638102,-14.338009,-1.477322,-4.332199,10.002333,4.243898,1.71108,clean
-2.037049,-0.711935,-1.447408,-0.489016,-0.191531,-0.66094,-0.101575,-1.19792,-0.121918,clean
4.169118,3.219589,1.946809,-0.851961,0.261192,0.296889,0.682639,-1.136799,-0.753539,buggy
5.200108,5.480057,-2.08274,-4.523249,1.15255,-3.170173,2.367978,-2.21203,-1.468502,clean
3.207276,0.326825,1.509751,0.175052,0.592787,-0.730651,0.165736,-0.473702,-0.501328,clean
-1.495971,-0.44928,-1.320784,0.511464,-1.262076,0.442936,0.38992,-0.556725,0.237941,clean
5.625076,6.099962,4.213784,1.358346,3.603153,1.063213,0.793512,-0.710319,1.377454,clean
-2.505882,-0.549189,-2.713908,-0.753978,-1.315872,2.73749,0.275333,-0.176932,-0.200327,clean
-1.215339,-0.467315,-0.854179,0.76945,-0.443064,-1.116263,-0.058709,0.669201,-0.386853,clean
-1.799363,-1.239224,0.676967,-1.570031,1.414682,0.522334,-0.612813,-0.931993,1.071677,clean
-1.438145,0.203885,1.716108,-1.967497,1.709304,1.911063,-1.509567,0.142911,0.165834,clean
1.326571,2.30381,0.147485,2.044723,2.132037,-0.029408,0.79874,0.74417,0.099192,clean
-1.276759,0.213364,-0.718332,0.320223,0.58205,-0.315169,-0.204127,0.501167,-0.866816,clean
-0.917889,2.257755,-0.594135,0.634871,-1.36829,1.687027,-0.334284,-0.302606,-0.04098,clean
10.542582,-3.756793,-1.225888,4.303974,1.544075,-1.599549,-0.007564,1.064127,-0.992528,clean
-2.283139,-0.244538,-1.898697,-0.362553,0.37418,0.941614,0.049493,-0.554864,-0.389591,clean
-1.610098,-0.549961,-0.264878,0.036853,-0.547537,0.649444,-0.360712,1.836164,-0.98305,clean
1.297591,1.540198,-0.079596,0.672425,-1.123996,-2.703739,-1.078076,1.006659,0.437296,clean
4.170708,-2.02718,0.266696,4.904303,6.099969,1.963352,5.614637,-0.888622,4.071803,clean
-1.416837,0.433488,-1.270403,0.153863,0.571619,-0.905577,-0.145602,-0.478862,-0.122138,clean
-0.15756,2.038758,-0.672635,0.041311,-1.455483,0.173561,-0.20087,0.500003,-0.097674,clean
-1.888947,-2.005259,-1.186445,0.389168,0.699474,-0.709903,1.397846,-0.343012,-0.251245,clean
-0.627461,2.012226,-0.695528,0.791254,-0.825051,0.780117,-0.169176,0.051394,0.580294,buggy
-1.939608,-1.196789,-1.352214,0.351967,0.572956,-0.457956,0.71487,0.210875,-0.589871,clean
10.422074,-1.570974,5.273546,2.926166,-4.147425,2.107664,1.554357,0.81326,-1.164875,clean
